"interview__key","y5_hhid","y4_hhid","indidy5","hh_b01","hh_b02","hh_b03_1","hh_b03_2","hh_b04","hh_b05","hh_b06","hh_b07","hh_b08","hh_b09_1","hh_b0a","hh_b0b","hh_b10","hh_b11","hh_b12_1","hh_b12_2","hh_b13","hh_b14","hh_b15_1","hh_b15_2","hh_b16","hh_b17","hh_b18","hh_b19","hh_b20","hh_b21_1","hh_b21_2","hh_b21_3","hh_b21_4","hh_b22","hh_b23_1","hh_b23_2","hh_b23_3","hh_b23_4","hh_b24","hh_b25","hh_b26","hh_b27_2","hh_b27_3","hh_b28","hh_b29_2","hh_b29_3"
"23-24-64-98","9568-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,1,99,1,30,1,1,,10,10,98,,6,8,97,,,3,1,6,,,,,,,,,,,,,7,3,34,5,3,34
"23-24-64-98","9568-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,30,1,2,1,10,14,97,,,8,96,1,,,2,,,,,,,,,,,,,,,,,,,
"34-48-84-96","9569-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",43,1,99,1,31,1,1,,0,10,97,,,3,97,,,3,1,3,,,,,,1,2,,,,2,,4,2,22,4,2,22
"34-48-84-96","9569-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",33,2,99,1,31,1,1,,0,10,97,,,5,97,,,3,1,3,,,,,,1,1,,,,2,,3,2,24,4,2,24
"34-48-84-96","9569-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,2,2,1,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"15-09-90-98","9570-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,1,99,1,30,1,1,,0,10,97,,,3,97,,,3,1,6,,,,,,,,,,,,,1,2,23,5,2,23
"15-09-90-98","9570-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,30,1,2,1,2,14,97,,,5,96,1,,,2,,,,,,,,,,,,,,,,,,,
"15-09-90-98","9570-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,30,1,2,1,0,17,97,,,5,96,1,,,2,,,,,,,,,,,,,,,,,,,
"50-86-56-00","9571-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",33,1,99,1,30,1,1,,0,10,99,,,8,97,,,1,1,5,,,,,,,,,,,,,1,2,23,5,11,115
"71-52-40-72","9576-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",53,1,99,1,31,1,1,,0,5,97,,,6,97,,,4,1,6,,,,,,,,,,,,,99,,,,,
"71-52-40-72","9576-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,3,99,1,31,1,2,1,7,16,99,,,6,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"71-52-40-72","9576-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,3,99,1,31,1,2,1,8,14,97,,,6,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"71-52-40-72","9576-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,8,99,1,31,1,2,1,0,14,97,,,5,97,,,5,2,,,,,,,,,,,,,,,,,,,
"71-52-40-72","9576-001-99",,5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,9,99,1,31,1,1,,0,12,98,,22,1,98,,22,1,1,5,,,,,,,,,,,,,0,21,211,1,21,211
"95-23-80-35","9577-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,1,99,1,31,1,1,,0,8,97,,,3,98,,20,3,1,1,1,2,,,,1,2,,,,2,,1,2,23,5,2,23
"95-23-80-35","9577-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,2,99,1,31,1,1,,0,11,97,,,3,97,,,3,1,1,1,2,,,,1,1,,,,2,,1,2,23,5,2,23
"95-23-80-35","9577-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"54-59-35-50","9578-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",41,1,99,1,31,1,1,,0,1,98,,20,8,97,,,8,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"54-59-35-50","9578-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",39,2,99,1,31,1,1,,0,1,97,,,8,97,,,3,1,1,1,2,,,,1,1,,,,2,,30,2,21,4,3,31
"54-59-35-50","9578-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,1,31,1,2,1,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"54-59-35-50","9578-001-99",,4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,1,31,1,1,,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"54-59-35-50","9578-001-99",,5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,2,1,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"96-02-61-38","9579-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",35,1,99,2,0,1,2,2,10,4,97,,,8,97,,,8,1,1,2,2,,,,1,2,,,,2,,99,,,,,
"96-02-61-38","9579-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,2,99,1,31,1,1,,0,16,98,,9,5,97,,,4,1,1,1,2,,,,1,1,,,,2,,99,,,,,
"38-61-20-05","9580-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,1,99,1,31,1,2,2,6,7,97,,,8,97,,,8,1,3,,,,,,1,2,,,,2,,9,4,41,2,4,41
"38-61-20-05","9580-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,2,99,1,31,1,1,,6,16,97,,,1,97,,,3,1,3,,,,,,1,1,,,,2,,99,,,,,
"38-61-20-05","9580-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,2,2,6,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"38-61-20-05","9580-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,2,31,1,2,2,10,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"89-80-44-55","9581-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,1,99,1,31,1,2,2,0,7,97,,,8,97,,,8,1,3,,,,,,1,2,,,,2,,99,,,,,
"89-80-44-55","9581-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,2,99,1,31,1,1,,0,16,97,,,6,97,,,5,1,3,,,,,,1,1,,,,2,,0,13,134,3,13,134
"45-81-66-46","9582-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",55,1,99,1,31,1,1,,0,16,98,,30,3,98,,33,2,1,7,,,,,,,,,,,,,10,2,23,5,2,23
"45-81-66-46","9582-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,99,1,31,1,2,1,0,9,98,,14,1,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"45-81-66-46","9582-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,3,99,1,31,1,2,1,0,14,98,,9,1,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"45-81-66-46","9582-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,99,1,31,1,2,1,0,14,98,,3,1,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"45-81-66-46","9582-001-99",,5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,8,99,1,31,1,2,1,0,7,98,,10,8,98,,9,3,1,6,,,,,,,,,,,,,99,,,,,
"72-11-59-80","9583-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",51,1,99,1,30,1,1,,1,1,97,,,3,98,,44,3,1,7,,,,,,,,,,,,,18,2,22,3,2,22
"43-07-73-71","9588-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,1,99,1,31,1,1,,0,7,97,,,8,97,,,5,1,1,1,3,,,,1,2,,,,2,,4,13,135,5,13,135
"43-07-73-71","9588-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,2,99,1,31,1,1,,0,11,97,,,3,97,,,5,1,1,1,3,,,,1,1,,,,2,,2,13,135,3,13,135
"43-07-73-71","9588-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"73-45-68-57","9589-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",37,1,99,1,31,1,2,2,0,7,98,,30,1,97,,,1,1,1,1,3,,,,1,2,,,,2,,99,,,,,
"73-45-68-57","9589-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",31,2,99,1,31,1,1,,0,10,97,,,3,97,,,3,1,1,1,3,,,,1,1,,,,2,,3,3,35,1,3,35
"73-45-68-57","9589-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"22-23-13-14","9590-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,1,99,1,0,1,1,,0,10,98,,32,1,98,,45,1,1,6,,,,,,,,,,,,,99,,,,,
"22-23-13-14","9590-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,3,99,1,0,1,1,,0,14,98,,15,5,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"06-44-37-27","9591-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,1,99,1,31,1,1,,0,10,97,,,1,97,,,3,1,6,,,,,,,,,,,,,4,7,73,1,16,164
"06-44-37-27","9591-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,10,99,1,0,1,1,,0,10,97,,,3,97,,,3,1,6,,,,,,,,,,,,,3,5,57,1,5,57
"96-51-42-44","9592-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",31,1,99,1,31,1,1,,0,10,97,,,3,97,,,3,1,4,,,,,,,,,,,,,3,21,216,1,3,31
"96-51-42-44","9592-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,5,99,1,31,1,1,,2,16,97,,,3,97,,,1,1,6,,,,,,,,,,,,,2,3,31,4,3,31
"96-51-42-44","9592-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,8,99,1,31,1,2,2,2,17,99,,,5,96,2,,,2,,,,,,,,,,,,,,,,,,,
"04-84-65-12","9593-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,1,99,1,31,1,1,,0,5,97,,,6,96,2,,,1,1,1,2,,,,2,,,,,1,,3,2,23,5,4,43
"04-84-65-12","9593-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",68,7,99,1,31,1,1,,4,16,98,,43,3,98,,64,1,1,7,,,,,,,,,,,,,0,4,43,4,4,43
"40-73-99-35","9594-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,1,99,1,31,1,1,,0,1,98,,25,3,97,,,1,1,4,,,,,,,,,,,,,99,,,,,
"40-73-99-35","9594-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,99,1,31,1,2,1,0,14,96,1,,,97,,,4,1,6,,,,,,,,,,,,,99,,,,,
"93-47-40-08","9595-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,1,99,1,31,1,2,2,0,7,97,,,8,97,,,8,1,3,,,,,,1,2,,,,2,,99,,,,,
"93-47-40-08","9595-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,2,99,1,31,1,1,,0,16,98,,12,5,97,,,3,1,3,,,,,,1,1,,,,2,,4,3,32,3,3,32
"93-47-40-08","9595-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,2,31,1,2,2,7,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"31-90-77-87","9601-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,1,99,1,30,1,1,,0,6,97,,,8,98,,20,3,1,3,,,,,,1,2,,,,2,,99,,,,,
"31-90-77-87","9601-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,2,99,1,30,1,1,,0,7,98,,8,8,97,,,3,1,3,,,,,,1,1,,,,2,,3,4,42,5,4,42
"31-90-77-87","9601-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,30,1,2,1,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"83-66-26-55","9602-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",44,1,99,1,30,1,1,,0,10,98,,23,8,97,,,8,1,1,4,2,,,,1,2,,,,2,,20,4,44,4,4,44
"83-66-26-55","9602-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",48,2,99,1,30,1,1,,0,10,98,,46,8,98,,20,1,1,1,1,2,,,,1,1,,,,2,,20,4,44,4,4,44
"83-66-26-55","9602-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,4,99,1,30,1,1,,0,14,99,,,8,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"83-66-26-55","9602-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",52,8,99,1,31,1,2,1,0,10,98,,48,8,98,,24,1,1,6,,,,,,,,,,,,,25,4,44,4,4,44
"30-66-72-46","9603-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",50,1,99,1,30,1,1,,0,7,98,,22,8,98,,42,8,1,3,,,,,,1,2,,,,2,,46,4,44,4,4,41
"30-66-72-46","9603-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",37,2,99,1,30,1,1,,0,16,98,,36,6,97,,,2,1,3,,,,,,1,1,,,,2,,5,4,44,3,4,44
"30-66-72-46","9603-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,30,1,2,2,8,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"72-93-49-43","9606-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",41,1,99,1,30,1,1,,0,9,98,,24,3,98,,33,3,1,5,,,,,,,,,,,,,10,4,44,4,4,44
"72-93-49-43","9606-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,3,99,1,30,1,2,1,0,16,97,,,3,96,1,,,1,6,,,,,,,,,,,,,10,4,44,4,4,44
"72-93-49-43","9606-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,3,99,1,30,1,2,1,0,14,97,,,5,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"72-93-49-43","9606-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,30,1,2,1,0,14,97,,,5,96,1,,,2,,,,,,,,,,,,,,,,,,,
"72-93-49-43","9606-001-99",,5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,30,1,2,1,0,17,97,,,3,96,1,,,2,,,,,,,,,,,,,,,,,,,
"71-50-61-72","9607-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",52,1,99,1,20,1,1,,3,10,98,,51,5,98,,35,3,1,3,,,,,,1,2,,,,2,,99,,,,,
"71-50-61-72","9607-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,2,99,2,0,1,2,1,4,1,98,,39,3,97,,,3,1,3,,,,,,1,1,,,,2,,25,4,44,7,4,43
"71-50-61-72","9607-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,1,30,1,1,,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"91-53-99-67","9609-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,1,99,1,30,1,1,,0,10,97,,,5,98,,15,5,1,6,,,,,,,,,,,,,99,,,,,
"75-90-40-12","9610-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",37,1,99,1,30,1,1,,2,10,98,,30,5,98,,29,5,1,3,,,,,,1,2,,,,2,,99,,,,,
"75-90-40-12","9610-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,2,99,1,30,1,2,1,0,10,97,,,8,97,,,8,1,3,,,,,,1,1,,,,2,,1,4,48,3,4,48
"75-90-40-12","9610-001-99",,3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",32,5,99,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-13-84-68","9611-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",86,1,99,1,31,1,1,,0,16,98,,35,1,98,,47,1,1,1,1,2,,,,1,2,,,,2,,56,15,154,1,4,43
"09-13-84-68","9611-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",81,2,99,1,31,1,1,,0,16,98,,12,1,98,,57,1,1,1,1,2,,,,1,1,,,,2,,56,15,154,1,4,43
"52-82-91-95","9612-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,1,99,1,15,1,1,,1,7,97,,,5,97,,,3,1,6,,,,,,,,,,,,,1,4,42,1,2,23
"01-75-90-40","9613-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",52,1,99,2,31,1,1,,0,10,98,,31,3,98,,43,2,1,7,,,,,,,,,,,,,2,4,44,5,4,410
"67-42-66-09","9614-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",61,1,99,1,31,1,1,,0,9,98,,29,3,98,,45,8,1,2,4,2,2,,,1,2,,,,1,1,16,54,541,5,54,541
"67-42-66-09","9614-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",62,2,99,1,31,1,1,,0,16,98,,13,2,98,,54,1,1,1,2,2,,,,1,1,,,,2,,16,51,511,3,54,541
"67-42-66-09","9614-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,3,99,1,31,1,1,,0,12,96,1,,,96,2,,,1,6,,,,,,,,,,,,,12,51,511,5,51,511
"67-42-66-09","9614-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,8,99,1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-97-66-71","9615-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",50,1,99,1,31,1,1,,0,10,98,,45,8,97,,,8,1,5,,,,,,,,,,,,,8,4,411,5,4,411
"24-97-66-71","9615-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,2,99,1,31,1,1,,0,11,97,,,3,97,,,3,1,1,2,2,,,,1,1,,,,2,,5,4,49,3,4,49
"24-97-66-71","9615-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"36-42-81-20","9616-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",80,1,99,1,31,1,1,,0,10,98,,10,1,98,,60,1,1,1,2,2,,,,1,2,,,,2,,61,4,46,1,4,46
"36-42-81-20","9616-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",45,2,99,1,31,1,1,,0,11,98,,8,8,98,,19,8,1,1,3,3,,,,1,1,,,,2,,1,4,44,3,4,41
"36-42-81-20","9616-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,4,99,1,31,1,2,2,0,16,98,,1,3,96,2,,,1,6,,,,,,,,,,,,,1,4,44,4,4,44
"88-41-52-53","9617-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,1,99,1,31,1,1,,9,9,97,,,5,97,,,3,1,1,2,2,,,,2,,,,,1,,1,4,44,3,4,49
"19-06-20-22","9618-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",57,1,99,1,29,1,1,,0,16,98,,50,3,98,,56,1,1,5,,,,,,,,,,,,,99,,,,,
"33-45-53-78","9619-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",52,1,99,1,31,1,1,,0,7,98,,15,2,97,,,1,1,1,2,2,,,,1,2,,,,2,,4,4,44,5,4,41
"33-45-53-78","9619-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",48,2,99,1,31,1,1,,0,10,98,,38,8,97,,,1,1,1,2,2,,,,1,1,,,,2,,4,4,44,3,4,44
"33-45-53-78","9619-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,1,,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"33-45-53-78","9619-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"33-45-53-78","9619-001-99",,5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"33-45-53-78","9619-001-99",,6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"75-99-65-05","9624-001-99",,1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,1,99,1,31,1,2,2,0,9,98,,45,3,97,,,1,1,3,,,,,,1,2,,,,2,,25,4,45,2,4,45
"75-99-65-05","9624-001-99",,2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,2,99,1,31,1,1,,0,10,98,,5,3,97,,,3,1,3,,,,,,1,1,,,,2,,22,4,45,4,4,45
"75-99-65-05","9624-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",24,3,99,1,31,1,2,2,0,11,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"75-99-65-05","9624-001-99",,4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,8,99,2,31,1,2,2,7,11,97,,,3,98,,15,3,1,6,,,,,,,,,,,,,99,,,,,
"75-99-65-05","9624-001-99",,5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,8,99,1,31,1,2,2,0,14,96,1,,,97,,,3,1,6,,,,,,,,,,,,,99,,,,,
"75-99-65-05","9624-001-99",,6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,99,1,31,1,2,2,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"75-99-65-05","9624-001-99",,7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,4,99,1,31,1,2,2,0,14,97,,,3,96,5,,,2,,,,,,,,,,,,,,,,,,,
"75-99-65-05","9624-001-99",,8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,4,99,1,31,1,2,2,0,14,97,,,3,96,2,,,2,,,,,,,,,,,,,,,,,,,
"75-99-65-05","9624-001-99",,9,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"46-08-68-28","9625-001-99",,1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",54,1,99,1,31,1,1,,0,11,97,,,3,97,,,1,1,7,,,,,,,,,,,,,2,6,61,4,6,61
"46-08-68-28","9625-001-99",,2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",31,3,99,1,31,1,1,,0,7,98,,6,6,96,1,,,1,1,1,2,,,,1,5,,,,2,,3,4,44,5,6,61
"46-08-68-28","9625-001-99",,3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,3,99,1,31,1,1,,0,13,97,,,5,96,1,,,1,6,,,,,,,,,,,,,3,4,44,5,6,61
"46-08-68-28","9625-001-99",,4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,3,99,1,31,1,1,,0,13,98,,9,6,96,1,,,1,5,,,,,,,,,,,,,3,4,44,5,6,61
