"y4_hhid","cluster","strata","hhweight","region","district","ward","village","ea","month","quarter","urban","area","mainland","femalehead","hhsize","adulteq","intyear","intmonth","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"1236-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,0,5,3.56000003218651,2014,12,868000,588000,116000,729600,540000,0,192000,81871.4429634544,600000,7385231.5,655200,0,61100,11817003,0.997479379177094,159542.125,14154.193359375,0,1319.93469238281,18751.28125,12702.4814453125,2505.931640625,15761.4462890625,11665.5439453125,0,4147.7490234375,1768.6572265625,12961.7158203125,255281.046875
"1119-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,1,5,3.80000004172325,2014,10,280000,1234400,0,0,180000,0,271000,33633.2210842939,495211.125,3348000,88400,542500,590200,7063344,0.997479379177094,67758.390625,1789.08056640625,10979.369140625,11944.744140625,5666.77099609375,24982.365234375,0,0,3642.92431640625,0,5484.625,680.684875488281,10022.314453125,142951.265625
"1486-001",70214205440,1,997.271728515625,7,2,142,2,14,3,1,2,1,1,1,6,5.64000010490417,2014,12,150000,1080000,1176000,0,720000,0,576000,176390.770475124,2400000,3556800,0,1235000,1170000,12240191,0.997479379177094,48499.98046875,0,16840.271484375,15953.94140625,2045.37707519531,14726.71484375,16035.7568359375,0,9817.8095703125,0,7854.248046875,2405.23754882813,32726.033203125,166905.375
"1665-001",70317203456,1,2401.39038085938,7,3,172,4,24,2,1,2,1,1,0,3,2.28000000119209,2014,11,67000,1271200,0,416000,360000,0,290400,24850.4638201904,360000,3174600,624000,0,308100,6896150.5,0.997479379177094,107081.734375,21048.0078125,0,10392.453125,2259.96240234375,42878.5703125,0,14032.0048828125,12143.0810546875,0,9795.4189453125,838.225524902344,12143.0810546875,232612.546875
"1122-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,0,4,3.63999998569489,2014,10,134000,583600,8000,291200,360000,0,126000,34699.5479604557,300000,2826200,556400,267200,660400,6147699.5,0.997479379177094,59712.15625,11755.6591796875,5645.4208984375,13952.978515625,2831.16162109375,12330.3427734375,169.024566650391,6152.49462890625,7606.10595703125,0,2662.13696289063,733.134521484375,6338.42138671875,129889.03125
"1666-001",70317203456,1,2401.39038085938,7,3,172,4,24,2,1,2,1,1,0,3,2.35999998450279,2014,11,45500,547600,34000,249600,300000,0,112800,11975.0790889408,240000,1149200,1248000,0,139100,4077775,0.997479379177094,37449.3984375,40669.03125,0,4532.90234375,1482.72509765625,17844.841796875,1107.97045898438,8133.80615234375,9776.208984375,0,3675.85473632813,390.236267089844,7820.96728515625,132883.9375
"1483-001",70214205440,1,997.271728515625,7,2,142,2,14,3,1,2,1,1,0,2,1.60000002384186,2014,12,260000,1229200,960000,832000,240000,0,306000,65133.0397983267,2400000,3541200,436800,0,494000,10764333,0.997479379177094,170212.59375,20995.38671875,0,23744.783203125,12497.25390625,59083.171875,46143.70703125,39991.21484375,11535.9267578125,0,14708.306640625,3130.70825195313,115359.265625,517402.3125
"1541-001",70224199680,1,2630.2314453125,7,2,242,1,25,3,1,2,1,1,0,4,3.96000003814697,2014,12,275000,1169200,10000,1092000,348000,10000,84000,199115.158586418,1622419.125,2212600,1788800,2363000,0,11174134,0.997479379177094,42970.35546875,34739.84375,45891.23828125,0,5340.70703125,22706.744140625,194.20751953125,21207.4609375,6758.421875,194.20751953125,1631.34313964844,3866.96606445313,31508.599609375,217010.09375
"1627-001",70311206912,1,3324.23876953125,7,3,112,11,1,1,1,2,1,1,1,3,2.63999998569489,2014,10,81000,539200,48200,254800,180000,0,80400,34828.5707199113,617213.625,1651000,676000,68400,429000,4660042,0.997479379177094,48095.4921875,19692.642578125,1992.56921386719,12497.25390625,2359.62133789063,15707.5048828125,1404.12036132813,7422.61181640625,5243.60302734375,0,2342.14282226563,1014.59558105469,17980.12890625,135752.28125
"1344-001",70129205248,1,1468.53930664063,7,1,292,5,50,3,1,2,1,1,1,3,2.75999999046326,2014,12,230000,1061200,41000,0,180000,5000,142000,76694.0668685127,480000,3881800,868400,345000,0,7311094,0.997479379177094,108164.640625,24197.58203125,9613.2724609375,0,6408.84814453125,29569.869140625,1142.44689941406,0,5015.62060546875,139.322784423828,3956.76733398438,2137.04638671875,13374.98828125,203720.40625
"1235-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,0,5,3.91999998688698,2014,12,305000,1312000,241000,0,240000,0,312000,25677.8926575403,600000,2129400,546000,1300000,169000,7180078,0.997479379177094,41776.53515625,10711.9326171875,25504.6015625,3315.59814453125,5983.771484375,25740.02734375,4728.16064453125,0,4708.54150390625,0,6121.10400390625,503.772613525391,11771.3544921875,140865.40625
"1115-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,1,3,2.87999999523163,2014,10,0,1211200,141000,748800,72000,0,484800,28689.1470199686,420000,2254720,946400,650000,0,6957609,0.997479379177094,60208.9921875,25272.224609375,17357.296875,0,0,32343.322265625,3765.19848632813,19995.607421875,1922.65454101563,0,12945.8740234375,766.101623535156,11215.484375,185792.75
"1632-001",70311206912,1,3324.23876953125,7,3,112,11,1,1,1,2,1,1,0,7,4.99999997019768,2014,10,60000,581200,8400,332800,180000,500,154800,41021.2068327196,255619.796875,158600,3187600,0,312000,5272541,0.997479379177094,2439.46411132813,49029.2265625,0,4798.94580078125,922.874145507813,8939.57421875,129.202377319336,5118.87548828125,2768.62255859375,7.69061803817749,2381.01538085938,630.956848144531,3931.74853515625,81098.1953125
"1232-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,0,9,8.24000006914139,2014,12,0,1254000,30000,2520000,300000,0,218400,688085.008581284,2053597.5,11476400,11736400,4867000,832000,35975880,0.997479379177094,107112.390625,109539.0390625,45425.046875,7765.2841796875,0,11703.92578125,279.998229980469,23519.8515625,2799.98217773438,0,2038.38708496094,6422.0859375,19166.7890625,335772.75
"1402-001",70202204160,1,3372.255859375,7,2,22,6,8,1,1,2,1,1,0,5,3.39999997615814,2014,10,835000,845200,49000,1300000,720000,3000,228000,83566.8155669394,327531.59375,2758600,4862000,101200,279500,12392599,0.997479379177094,62398.0546875,109975.8359375,2289.08984375,6322.140625,18887.25390625,19117.97265625,1108.35375976563,29405.3046875,16286.0146484375,67.8583984375,5157.23779296875,1890.23669433594,7408.58935546875,280313.96875
"1399-001",70202204160,1,3372.255859375,7,2,22,6,8,1,1,2,1,1,0,6,5.31999999284744,2014,10,302000,550000,219000,145600,1080000,0,192000,92266.6504021221,418963.625,1518400,1352000,509200,222300,6601730,0.997479379177094,21950.064453125,19544.578125,7361.02001953125,3213.57958984375,4365.7265625,7950.82666015625,3165.87475585938,2104.80078125,15612.533203125,0,2775.56127929688,1333.81115722656,6056.55859375,95434.9296875
"1667-001",70317203456,1,2401.39038085938,7,3,172,4,24,2,1,2,1,1,1,1,0.879999995231628,2014,11,170000,392800,70000,41600,120000,0,154800,54032.9695372997,360000,664300,1123200,0,106600,3257333,0.997479379177094,58055.42578125,98160.25,0,9316.134765625,14856.8759765625,34328.12109375,6117.537109375,3635.56494140625,10487.2060546875,0,13528.49609375,4722.1240234375,31461.619140625,284669.375
"1633-001",70311206912,1,3324.23876953125,7,3,112,11,1,1,1,2,1,1,0,6,5.56000003218651,2014,10,290000,427600,138000,936000,360000,10000,204000,81661.7867930222,749624.3125,6048900,2085200,208000,390000,11928986,0.997479379177094,83668.6640625,28842.583984375,2877.06567382813,5394.498046875,4011.29345703125,5914.5830078125,1908.82238769531,12946.7958984375,4979.53662109375,138.320465087891,2821.73754882813,1129.54968261719,10368.8388671875,165002.296875
"1539-001",70224199680,1,2630.2314453125,7,2,242,1,25,3,1,2,1,1,0,4,3.11999997496605,2014,12,450000,610400,126000,1986400,432000,0,126000,28481.1989311026,339083.9375,1219400,3640000,233000,747500,9938265,0.997479379177094,30057.498046875,89723.875,5743.31396484375,18425.439453125,11092.2373046875,15046.00390625,3105.82641601563,48963.6015625,10648.5478515625,0,3105.82641601563,702.044921875,8358.2216796875,244972.4375
"1635-001",70311206912,1,3324.23876953125,7,3,112,11,1,1,1,2,1,1,1,5,4.51999998092651,2014,10,155000,1266400,531600,1175200,360000,0,64800,80116.5036941085,1317059,5101913.5,608400,1292000,84500,12036990,0.997479379177094,86807.2265625,10351.7080078125,21982.91796875,1437.73718261719,2637.26953125,21547.341796875,9044.9833984375,19995.607421875,6125.27099609375,0,1102.548828125,1363.15356445313,22409.287109375,204805.078125
"1403-001",70202204160,1,3372.255859375,7,2,22,6,8,1,1,2,1,1,0,5,3.31999999284744,2014,10,102000,101200,5500,0,24000,0,75600,7221.14786516151,376176.71875,1441470.625,130000,37000,0,2300168.5,0.997479379177094,33390.96484375,3011.38647460938,857.086975097656,0,2362.7802734375,2344.24853515625,127.404815673828,0,555.948303222656,0,1751.23706054688,167.274368286133,8713.9501953125,53282.28125
"1481-001",70214205440,1,997.271728515625,7,2,142,2,14,3,1,2,1,1,0,4,3.87999999523163,2014,12,0,1020000,48000,0,252000,0,210000,153350.8589651,3000000,6128200,0,0,2106000,12917551,0.997479379177094,121468.15625,0,0,41743.40625,0,20217.603515625,951.416687011719,0,4994.9375,0,4162.44775390625,3039.59497070313,59463.54296875,256041.109375
"1231-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,0,2,1.87999999523163,2014,12,156000,859600,10000,104000,180000,0,124800,25753.4507625172,240000,1625000,655200,0,260000,4240353.5,0.997479379177094,66474.7578125,26802.62109375,0,10635.9609375,6381.57666015625,35164.125,409.075439453125,4254.38427734375,7363.35791015625,0,5105.26123046875,1053.51037597656,9817.810546875,173462.4375
"1628-001",70311206912,1,3324.23876953125,7,3,112,11,1,1,1,2,1,1,0,3,2.28000000119209,2014,10,104000,730000,33600,2652000,180000,0,169200,76936.9263198454,300000,2064400,904800,0,221000,7435937,0.997479379177094,69633.8203125,30519.611328125,0,7454.50244140625,3508.00122070313,24623.470703125,1133.35424804688,89454.03125,6071.54052734375,0,5707.248046875,2595.142578125,10119.234375,250819.953125
"1348-001",70129205248,1,1468.53930664063,7,1,292,5,50,3,1,2,1,1,0,1,1,2014,12,400000,180000,110000,228800,420000,0,128400,137136.300836731,540000,2177760,1237600,200000,0,5759696.5,0.997479379177094,167483.203125,95179.0859375,15381.236328125,0,30762.47265625,13843.1123046875,8459.6796875,17596.134765625,32300.595703125,0,9874.75390625,10546.62890625,41529.3359375,442956.25
"1229-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,0,5,4.28000000119209,2014,12,2475000,1711200,490000,2964000,600000,0,318000,200537.072667376,2400000,5017636,1294800,352000,227500,18050672,0.997479379177094,90160.5625,23265.916015625,6324.994140625,4087.88696289063,44472.6171875,30748.09765625,8804.6796875,53259.328125,10781.240234375,0,5714.05712890625,3603.39721679688,43124.9609375,324347.71875
"1230-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,1,1,0.879999995231628,2014,12,45000,557200,0,156000,93600,0,60000,55257.2422328827,967860.75,1459900,62400,0,0,3457218,0.997479379177094,127585.609375,5453.34716796875,0,0,3932.70239257813,48695.59375,0,13633.3681640625,8180.02099609375,0,5243.60302734375,4829.11767578125,84584.6328125,302138
"1118-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,0,5,3.96000003814697,2014,10,15500,232000,0,291200,36000,0,102000,23144.2988364009,315978.4375,2359500,2605200,0,156000,6136523,0.997479379177094,45823.265625,50594.9453125,0,3029.63745117188,301.021667480469,4505.61474609375,0,5655.3232421875,699.147094726563,0,1980.91674804688,449.479705810547,6136.5390625,119175.890625
"1480-001",70214205440,1,997.271728515625,7,2,142,2,14,3,1,2,1,1,0,2,1.60000002384186,2014,12,0,965200,60000,0,180000,0,360000,68475.9378647709,2400000,1737840,0,0,1300000,7071516,0.997479379177094,83531.6484375,0,0,62486.26953125,0,46393.65234375,2883.98168945313,0,8651.9453125,0,17303.890625,3291.38916015625,115359.265625,339902.03125
"1406-001",70202204160,1,3372.255859375,7,2,22,6,8,1,1,2,1,1,1,3,3.08000004291534,2014,10,118000,221200,124000,2232000,192000,0,128400,12617.5945491085,432468.28125,4386432,967200,90000,0,8904318,0.997479379177094,109527.1796875,24150.537109375,2247.25854492188,0,2946.40551757813,5523.26171875,3096.22290039063,55732.01171875,4794.1513671875,0,3206.0888671875,315.055511474609,10798.533203125,222336.71875
"1573-001",70302203904,1,1625.18347167969,7,3,22,2,23,2,1,2,1,1,1,4,2.88000005483627,2014,11,380000,255600,68000,291200,360000,0,114000,52610.0175375641,516149.0625,2172300,1050400,0,45500,5305759,0.997479379177094,58008.0859375,28049.392578125,0,1215.01086425781,10147.3427734375,6825.42333984375,1815.84033203125,7776.0693359375,9613.2724609375,0,3044.20288085938,1404.87341308594,13783.00390625,141682.515625
"1342-001",70129205248,1,1468.53930664063,7,1,292,5,50,3,1,2,1,1,0,5,4.11999997496605,2014,12,105000,928000,36000,754000,360000,3000,504000,34171.0315637062,509567.8125,3241789.5,925600,587700,396500,8385328.5,0.997479379177094,60513.0234375,17277.7578125,10970.3310546875,7401.28662109375,1959.98767089844,17322.556640625,671.995727539063,14074.578125,6719.95751953125,55.9996452331543,9407.9404296875,637.855224609375,9511.8720703125,156525.140625
"1405-001",70202204160,1,3372.255859375,7,2,22,6,8,2,1,2,1,1,1,7,5.59999996423721,2014,11,165000,479200,17000,728000,240000,0,161300,19040.3654720781,270741.1875,4459371.5,5293600,26000,104000,11963253,0.997479379177094,61241.6484375,72698.3125,357.064422607422,1428.25769042969,2265.98559570313,6580.9716796875,233.465194702148,9997.8037109375,3295.97924804688,0,2215.17260742188,261.486022949219,3718.15551757813,164294.296875
"1576-001",70302203904,1,1625.18347167969,7,3,22,2,23,2,1,2,1,1,0,5,3.91999998688698,2014,11,195000,1037200,541000,1092000,420000,0,2172000,272791.080571231,1508560.375,3472300,2912000,1355000,0,14977851,0.997479379177094,68122.7890625,57130.3046875,26583.640625,0,3825.69018554688,20348.748046875,10613.837890625,21423.865234375,8239.9482421875,0,42612.30078125,5351.8671875,29596.330078125,293849.3125
"1537-001",70224199680,1,2630.2314453125,7,2,242,1,25,3,1,2,1,1,0,5,4.31999999284744,2014,12,149000,670400,32000,364000,252000,0,258000,76724.7003032705,1451524,5157360,1596400,448000,2600,10458009,0.997479379177094,91813.1640625,28419.681640625,7975.45556640625,46.2861251831055,2652.55102539063,11934.7001953125,569.675415039063,6480.0576171875,4486.19384765625,0,4593.0078125,1365.88049316406,25840.546875,186177.203125
"1636-001",70311206912,1,3324.23876953125,7,3,112,11,1,1,1,2,1,1,0,4,3.51999998092651,2014,10,242000,383200,0,260000,240000,0,81600,4541.65185415964,300000,1625000,829400,133400,119600,4218742,0.997479379177094,35503.5625,18121.01953125,2914.5693359375,2613.06225585938,5287.2998046875,8372.2861328125,0,5680.5703125,5243.60302734375,0,1782.82507324219,99.2275848388672,6554.50390625,92172.5390625
"1142-001",70104203264,1,2723.28051757813,7,1,42,2,38,1,1,2,1,1,0,4,2.99999997019768,2014,10,430000,1024400,134000,1560000,180000,0,277200,62930.5156844698,300000,2303600,166400,94500,156000,6689030.5,0.997479379177094,59053.69140625,4265.7294921875,2422.54467773438,3999.12133789063,11023.2197265625,26260.896484375,3435.14282226563,39991.21484375,4614.37109375,0,7106.13134765625,1613.24853515625,7690.6181640625,171475.9375
"1401-001",70202204160,1,3372.255859375,7,2,22,6,8,1,1,2,1,1,0,5,4.24000000953674,2014,10,260000,259200,0,665600,540000,0,122400,73066.7892111864,357184.1875,1968707.375,1300000,442000,253500,6241658.5,0.997479379177094,35708.90625,23579.724609375,8017.1064453125,4598.04638671875,4715.94482421875,4701.4345703125,0,12072.8193359375,9794.6552734375,0,2220.12182617188,1325.3037109375,6478.6962890625,113212.765625
"1572-001",70302203904,1,1625.18347167969,7,3,22,2,23,2,1,2,1,1,0,6,6.16000008583069,2014,11,1200000,1901200,868000,6688000,720000,30000,472000,434814.979466404,1216936.75,1786200,7654400,6390000,0,29361550,0.997479379177094,22300.294921875,95563.421875,79777.6796875,0,14981.7236328125,23736.04296875,10836.779296875,83498.140625,8989.0341796875,374.543090820313,5892.81103515625,5428.56494140625,15193.1748046875,366572.1875
"1121-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,0,3,2.43999999761581,2014,10,325000,305200,78000,0,126000,2000,184000,60644.9159414368,300000,2449200,2792400,588000,208000,7418445,0.997479379177094,77196.15625,88013.453125,18533.12890625,6555.9365234375,10243.6513671875,9619.576171875,2458.47631835938,0,3971.384765625,63.0378532409668,5799.482421875,1911.46264648438,9455.677734375,233821.421875
"1533-001",70224199680,1,2630.2314453125,7,2,242,1,25,3,1,2,1,1,1,1,0.879999995231628,2014,12,45000,151600,26600,780000,60000,0,88800,49804.3007250319,360000,1479400,0,0,0,3041204.25,0.997479379177094,129289.7734375,0,0,0,3932.70239257813,13248.837890625,2324.6640625,68166.84375,5243.60302734375,0,7760.53271484375,4352.56640625,31461.619140625,265781.125
"1571-001",70302203904,1,1625.18347167969,7,3,22,2,23,2,1,2,1,1,1,1,0.720000028610229,2014,11,10500,490000,0,0,84000,0,98400,19671.163948151,529313.125,1455050.75,0,0,91000,2777935,0.997479379177094,155419.984375,0,0,9720.0859375,1121.54846191406,52338.92578125,0,0,8972.3876953125,0,10510.5107421875,2101.15844726563,56538.125,296722.71875
"1538-001",70224199680,1,2630.2314453125,7,2,242,1,25,3,1,2,1,1,0,3,2.48000004887581,2014,12,335000,425200,0,0,144000,0,123600,21680.0166670166,1440000,1215240,0,0,54600,3759320,0.997479379177094,37685.26953125,0,0,1693.17639160156,10388.5361328125,13185.6884765625,0,0,4465.52001953125,0,3832.90478515625,672.309387207031,44655.19921875,116578.6015625
"1114-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,0,2,2.20000004768372,2014,10,1600,88000,19000,291200,360000,0,40200,6728.62575078049,240000,0,1799200,34000,0,2879928.75,0.997479379177094,0,62895.26953125,1188.55004882813,0,55.9317665100098,3076.2470703125,664.189697265625,10179.5810546875,12584.6474609375,0,1405.28564453125,235.214950561523,8389.7646484375,100674.6875
"1534-001",70224199680,1,2630.2314453125,7,2,242,1,25,3,1,2,1,1,0,5,4.39999997615814,2014,12,345000,529600,58400,182000,84000,145000,174000,60026.6784845448,1036526.6875,2254200,1461200,161000,165100,6656053,0.997479379177094,39400.43359375,25539.84375,2814.06713867188,2885.72973632813,6030.1435546875,9256.7080078125,1020.75476074219,3181.11938476563,1468.20886230469,2534.408203125,3041.28979492188,1049.18688964844,18117.115234375,116339
"1137-001",70104203264,1,2723.28051757813,7,1,42,2,38,1,1,2,1,1,1,3,2.23999997973442,2014,10,127000,491200,112000,405600,180000,340000,91800,45364.773433849,360000,1578200,598000,0,0,4329165,0.997479379177094,54184.5234375,20531.203125,0,0,4360.3056640625,16864.427734375,3845.30908203125,13925.51171875,6179.9609375,11673.259765625,3151.78002929688,1557.51403808594,12359.921875,148633.71875
"1671-001",70317203456,1,2401.39038085938,7,3,172,4,24,2,1,2,1,1,1,6,4.31999999284744,2014,11,152000,768000,0,0,180000,0,114000,48030.0658732174,180000,2164760,2002000,22000,1300,5632090,0.997479379177094,38537.828125,35640.31640625,391.65185546875,23.1430625915527,2705.95825195313,13672.2099609375,0,0,3204.42407226563,0,2029.46862792969,855.04833984375,3204.42407226563,100264.4765625
"1477-001",70214205440,1,997.271728515625,7,2,142,2,14,3,1,2,1,1,0,2,1.72000002861023,2014,12,55000,790400,78000,0,180000,0,375600,152907.377487431,2880000,2758600,676000,0,0,7946507.5,0.997479379177094,123344.9921875,30225.916015625,0,0,2459.20922851563,35341.0703125,3487.60571289063,0,8048.32080078125,0,16794.1640625,6836.931640625,128773.1328125,355311.34375
"1407-001",70202204160,1,3372.255859375,7,2,22,6,8,1,1,2,1,1,0,1,1,2014,10,94000,134400,40000,360000,180000,0,52800,67127.4955319309,120000,863200,208000,0,39000,2158527.5,0.997479379177094,66385.4140625,15996.4853515625,0,2999.34106445313,7229.18115234375,10336.1904296875,3076.24731445313,27686.224609375,13843.1123046875,0,4060.64624023438,5162.51904296875,9228.7412109375,166004.109375
"1233-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,0,8,6.91999998688698,2014,12,1280000,1900000,1218000,5284000,3600000,0,1012000,5127653.13366733,1534969.875,9068800,2516800,12515000,2210000,47267220,0.997479379177094,100787.1015625,27970.732421875,139086.828125,24561.078125,14225.4208984375,21115.859375,13536.376953125,58724.31640625,40008.99609375,0,11246.9736328125,56986.73828125,17059.056640625,525309.4375
"1116-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,0,6,4.47999998927116,2014,10,94500,1069600,19000,0,84000,0,163200,28386.4194728111,360000,1890200,1362400,293500,119600,5484386.5,0.997479379177094,32448.228515625,23387.71875,5038.384765625,2053.12036132813,1622.23974609375,18361.349609375,326.164611816406,0,1441.99084472656,0,2801.58227539063,487.297119140625,6179.9609375,94148.0390625
"1239-001",70116204544,1,941.867736816406,7,1,162,2,1,3,1,2,1,1,1,4,2.63999998569489,2014,12,273000,641200,0,228800,360000,0,223200,62824.0647623671,300000,1159600,31200,0,0,3279824,0.997479379177094,33780.45703125,908.891235351563,0,0,7952.79833984375,18678.880859375,0,6665.2021484375,10487.2060546875,0,6502.06787109375,1830.13598632813,8739.3388671875,95544.9765625
"1676-001",70317203456,1,2401.39038085938,7,3,172,4,24,2,1,2,1,1,1,1,0.879999995231628,2014,11,115000,281200,12000,364000,120000,0,304200,43172.2885824083,300000,1250600,1752400,0,240500,4783072.5,0.997479379177094,109294.171875,153148.171875,0,21018.109375,10050.2392578125,24575.01953125,1048.720703125,31811.193359375,10487.2060546875,0,26585.068359375,3772.97241210938,26218.015625,418008.90625
"1479-001",70214205440,1,997.271728515625,7,2,142,2,14,3,1,2,1,1,1,7,5.91999998688698,2014,12,1570000,3000000,6518000,1960000,600000,40000,1314000,540949.801950631,3000000,9232600,457600,0,1950000,30183150,0.997479379177094,119939.8671875,5944.6396484375,0,25332.271484375,20395.7265625,38972.7265625,84674.7421875,25462.181640625,7794.54541015625,519.636352539063,17070.0546875,7027.4296875,38972.7265625,392106.5625
"1668-001",70317203456,1,2401.39038085938,7,3,172,4,24,2,1,2,1,1,0,3,2.35999998450279,2014,11,270000,799600,140000,41600,96000,0,88000,42060.4145980192,240000,1983800,41600,0,6500,3749160.5,0.997479379177094,64646.8125,1355.63439941406,0,211.81787109375,8798.5888671875,26056.857421875,4562.23095703125,1355.63439941406,3128.38696289063,0,2867.68798828125,1370.63806152344,7820.96728515625,122175.2578125
"1574-001",70302203904,1,1625.18347167969,7,3,22,2,23,2,1,2,1,1,0,4,3.96000003814697,2014,11,390000,701200,1788000,1248000,720000,15000,636000,319392.825730039,3600000,1638000,8314800,1990500,468000,21828892,0.997479379177094,31811.19140625,161479.671875,38657.0078125,9088.912109375,7574.09326171875,13617.83203125,34724.3046875,24237.099609375,13982.94140625,291.311279296875,12351.5986328125,6202.84912109375,69914.7109375,423933.5
"1347-001",70129205248,1,1468.53930664063,7,1,292,5,50,3,1,2,1,1,0,1,1,2014,12,160000,240000,114000,156000,222000,325000,182400,86566.455876873,540000,1727960,208000,3070000,0,7031926.5,0.997479379177094,132890.796875,15996.4853515625,236101.96875,0,12304.9892578125,18457.482421875,8767.3046875,11997.3642578125,17073.171875,24994.5078125,14027.6875,6657.49560546875,41529.3359375,540798.625
"1629-001",70311206912,1,3324.23876953125,7,3,112,11,1,1,1,2,1,1,1,1,0.879999995231628,2014,10,12000,153600,0,0,60000,0,61200,2049.99236832275,120000,546000,301600,0,1300,1257750,0.997479379177094,47716.7890625,26357.845703125,0,113.611404418945,1048.720703125,13423.6240234375,0,0,5243.60302734375,0,5348.47509765625,179.155776977539,10487.2060546875,109919.03125
"1536-001",70224199680,1,2630.2314453125,7,2,242,1,25,3,1,2,1,1,0,8,6.12000000476837,2014,12,273000,1265200,325000,544000,360000,0,232800,89741.5714266167,1112819,2386800,52000,120100,201500,6962960.5,0.997479379177094,29993.41015625,653.451232910156,1509.22094726563,2532.12329101563,3430.61889648438,15898.970703125,4084.07006835938,6836.10498046875,4523.89306640625,0,2925.45068359375,1127.72570800781,13984.0947265625,87499.1328125
"1570-001",70302203904,1,1625.18347167969,7,3,22,2,23,2,1,2,1,1,1,3,2.15999999642372,2014,11,85000,166400,32000,499200,720000,0,144000,15663.9309527711,240000,2197000,171600,0,32500,4303364,0.997479379177094,78223.5546875,6109.7685546875,0,1157.15319824219,3026.40063476563,5924.6240234375,1139.35083007813,17773.873046875,25635.392578125,0,5127.07861328125,557.709777832031,8545.130859375,153220.046875
"1120-001",70102204416,1,2369.42651367188,7,1,22,1,5,1,1,2,1,1,0,5,4.12000003457069,2014,10,304500,653200,24000,291200,360000,0,105600,8046.22317187042,240000,2662400,2376400,139500,87100,7251946,0.997479379177094,49697.8203125,44359.1875,2603.9833984375,1625.85632324219,5683.9638671875,12192.9892578125,447.997161865234,5435.69873046875,6719.95751953125,0,1971.1875,150.195220947266,4479.9716796875,135368.796875
"1578-001",70302203904,1,1625.18347167969,7,3,22,2,23,2,1,2,1,1,0,6,4.96000000834465,2014,11,695000,1164000,166100,436800,900000,100000,673200,139426.725967373,1637761.125,4888000,1123200,5108000,3770000,20801488,0.997479379177094,75789.796875,17415.529296875,79200.9609375,58454.8984375,10776.16796875,18048.14453125,2575.4267578125,6772.70556640625,13954.75,1550.52783203125,10438.1533203125,2161.85009765625,25393.94140625,322532.84375
"1346-001",70129205248,1,1468.53930664063,7,1,292,5,50,3,1,2,1,1,0,3,2.28000000119209,2014,12,405000,509200,13200,130000,720000,0,288000,137844.992554268,506560.84375,2150200,124800,0,338000,5322806,0.997479379177094,72527.921875,4209.6015625,0,11401.00390625,13660.9658203125,17175.712890625,445.246307373047,4385.00146484375,24286.162109375,0,9714.46484375,4649.619140625,17086.693359375,179542.40625
"1476-001",70214205440,1,997.271728515625,7,2,142,2,14,3,1,2,1,1,0,2,1.75999999046326,2014,12,175000,2304000,1080000,0,360000,0,384000,60807.2858307524,3204000,2020200,0,0,0,9588008,0.997479379177094,88276.0625,0,0,0,7646.92138671875,100677.1796875,47192.4296875,0,15730.8095703125,0,16779.53125,2657.07739257813,140004.203125,418964.25
"1349-001",70129205248,1,1468.53930664063,7,1,292,5,50,3,1,2,1,1,1,1,0.879999995231628,2014,12,125000,316800,0,364000,72000,0,138000,25927.4968068504,956504.5,411922.09375,1123200,0,6500,3539854,0.997479379177094,35999.265625,98160.25,0,568.057006835938,10924.173828125,27686.224609375,0,31811.193359375,6292.32373046875,0,12060.287109375,2265.89184570313,83592.1640625,309359.84375
"1669-001",70317203456,1,2401.39038085938,7,3,172,4,24,2,1,2,1,1,1,4,3.56000003218651,2014,11,335000,583600,94000,156000,720000,0,207600,69248.1982028912,600000,2056600,1014000,0,97500,5933548,0.997479379177094,44428.44140625,21905.298828125,0,2106.27880859375,7236.9580078125,12607.4287109375,2030.66882324219,3370.04614257813,15554.05859375,0,4484.75341796875,1495.95910644531,12961.7158203125,128181.6015625
