"y5_hhid","booster","cluster","strata","hhweight2","urban","area","region","district","month","quarter","mainland","femalehead","hhsize","adulteq","intyear","intmonth","hhweight_pan","hhweight","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"1177-001-03",0,70110199808,1,1888.35021972656,2,1,7,74,2,1,1,1,2,1.28000000119209,2021,2,2036.35241699219,1888.35021972656,59000,264000,30000,0,48000,0,30000,131129.203520022,720000,416000,0,0,279500,1977629.25,1.10870146751404,22487.123046875,0,0,15108.5361328125,3189.27954101563,14270.6748046875,1621.66760253906,0,2594.66821289063,0,1621.66760253906,7088.265625,38920.01953125,106901.90625
"1201-001-01",0,70111207424,1,1947.84375,2,1,7,74,1,1,1,0,6,5.12000000476837,2021,1,2392.193359375,1947.84375,119000,985400,30000,436800,144000,0,72000,320204.184374132,1261818.75,8057400,3588000,767000,520000,16301623,1.10870146751404,108886.8671875,48487.859375,10365.158203125,7027.22607421875,1608.15368652344,13316.59375,405.416900634766,5902.8701171875,1946.00109863281,0,973.000549316406,4327.2060546875,17052.087890625,220298.4375
"1350-001-01",0,70129205248,1,1392.44299316406,2,1,7,74,1,1,1,0,6,4.71999999880791,2020,12,1316.474609375,1392.44299316406,120000,554000,50000,728000,120000,0,156000,110096.771095482,900000,2766400,208000,1095000,127400,6934897,1.10870146751404,40553.05078125,3049.1015625,16051.7607421875,1867.57470703125,1759.09704589844,8121.16455078125,732.957092285156,10671.85546875,1759.09704589844,0,2286.826171875,1613.92419433594,13193.2275390625,101659.640625
"1364-001-01",0,70132203520,1,1844.22216796875,2,1,7,71,3,1,1,0,1,1,2021,3,1796.06909179688,1844.22216796875,169000,0,10000,5200,120000,0,50400,22529.0544112935,239196.515625,0,1175200,0,0,1791525.5,1.10870146751404,0,81313.4375,0,0,11693.3046875,0,691.911499023438,359.793975830078,8302.9375,0,3487.23388671875,1558.81115722656,16550.28125,123957.7109375
"1364-001-04",0,70132203520,1,2202.99755859375,2,1,7,71,3,1,1,1,2,1.28000000119209,2021,3,2183.546875,2202.99755859375,165000,516000,247000,124800,120000,0,62400,213415.957345802,720000,2085200,780000,0,104000,5137816,1.10870146751404,112716.703125,42163.35546875,0,5621.78076171875,8919.171875,27892.681640625,13351.7294921875,6746.13720703125,6486.67041015625,0,3373.06860351563,11536.32421875,38920.01953125,277727.65625
"1162-001-01",0,70106202112,1,1440.138671875,2,1,7,71,1,1,1,0,4,3.63999998569489,2021,1,1530.65112304688,1440.138671875,790000,610400,165000,780000,240000,0,516000,142009.698655695,720000,3419000,2256800,990000,0,10629210,1.10870146751404,64990.2578125,42898.51171875,18818.47265625,0,15016.7607421875,11602.8232421875,3136.412109375,14826.6748046875,4562.0537109375,0,9808.416015625,2699.3994140625,13686.1611328125,202045.953125
"1380-001-02",0,70134202368,1,1539.17956542969,2,1,7,71,3,1,1,1,9,8,2021,3,1194.10620117188,1539.17956542969,47000,665200,24000,478400,168000,0,288000,206603.998037668,1525703.375,2977000,702000,1882250,780000,9744157,1.10870146751404,25747.755859375,6071.5234375,16279.3798828125,6746.13720703125,406.498016357422,5753.244140625,207.573440551758,4137.630859375,1453.01416015625,0,2490.88134765625,1786.89599609375,13195.646484375,84276.1796875
"1438-001-03",0,70208200704,1,1426.63391113281,2,1,7,72,2,1,1,0,3,2.28000000119209,2021,2,1350.09753417969,1426.63391113281,154000,350800,24000,457600,72000,0,114000,36320.6720782035,240000,1861600,1601600,0,107900,5019820.5,1.10870146751404,56493.96484375,48603.74609375,0,3274.44067382813,4673.4375,10645.7255859375,728.327880859375,13886.78515625,2184.98364257813,0,3459.55737304688,1102.22326660156,7283.27880859375,152336.46875
"1437-001-01",0,70208200704,1,1167.95642089844,2,1,7,72,2,1,1,0,10,8.19999998807907,2021,2,1029.06176757813,1167.95642089844,330000,805600,150000,1164800,216000,0,486000,460515.616149563,715516.6875,2499900,7280000,145000,71500,14324833,1.10870146751404,21094.01953125,61428.23828125,1223.50207519531,603.313049316406,2784.52197265625,6797.6083984375,1265.69177246094,9828.5185546875,1822.59619140625,0,4100.84130859375,3885.80541992188,6037.49072265625,120872.15625
"1154-001-01",0,70106202112,1,2324.11840820313,2,1,7,71,1,1,1,0,1,0.879999995231628,2021,1,2684.18579101563,2324.11840820313,0,401800,0,0,48000,0,54000,37250.1303712098,600000,442000,499200,0,0,2082250.125,1.10870146751404,34752.828125,39250.25390625,0,0,0,31592.05078125,0,0,3774.06274414063,0,4245.8203125,2928.84008789063,47175.78515625,163719.640625
"1366-001-01",0,70132203520,1,2930.19873046875,2,1,7,71,3,1,1,1,3,2.48000001907349,2021,3,2620.87817382813,2930.19873046875,155000,2076000,936000,600000,120000,0,1752000,524912.038879903,1354241.375,3299400,962000,0,201500,11981053,1.10870146751404,92052.125,26839.470703125,0,5621.78076171875,4324.44677734375,57919.6875,26114.078125,16739.794921875,3347.95874023438,0,48880.19921875,14644.865234375,37782.87109375,334267.28125
"1500-001-03",0,70219202560,1,3905.79321289063,2,1,7,72,3,1,1,0,1,1,2021,3,3728.2060546875,3905.79321289063,39000,6000,20000,91000,24000,0,6000,49842.9529860422,300000,0,728000,0,0,1263843,1.10870146751404,0,50371.15625,0,0,2698.45483398438,415.146881103516,1383.82299804688,6296.39453125,1660.58752441406,0,415.146881103516,3448.69116210938,20757.345703125,87446.75
"1536-001-01",0,70224199680,1,3365.6318359375,2,1,7,72,1,1,1,0,8,6.2399999499321,2020,12,2797.42211914063,3365.6318359375,47000,1445200,236000,780000,240000,0,192000,101253.360907889,725308.125,1705600,1300000,479000,765700,8017061.5,1.10870146751404,18912.248046875,14414.8232421875,5311.3076171875,8490.3310546875,521.151306152344,16024.84765625,2616.8447265625,8648.8935546875,2661.19799804688,0,2128.95849609375,1122.73022460938,8042.45263671875,88895.7890625
"1552-001-01",0,70225207296,1,2215.77197265625,2,1,7,72,1,1,1,0,3,2.28000000119209,2021,1,2187.466796875,2215.77197265625,94000,120000,6000,93600,36000,0,96000,6037.31535473131,222257.03125,1233059.5,826800,0,221000,2954753.75,1.10870146751404,37419.65234375,25090.896484375,0,6706.68603515625,2852.61767578125,3641.63940429688,182.081970214844,2840.47875976563,1092.49182128906,0,2913.3115234375,183.214385986328,6744.8330078125,89667.8984375
"1554-001-02",0,70225207296,1,3441.19604492188,2,1,7,72,2,1,1,1,1,0.879999995231628,2021,2,3526.666015625,3441.19604492188,38000,353200,0,208000,48000,0,144000,30727.1939810957,180000,195000,0,0,26000,1222927.25,1.10870146751404,15332.1298828125,0,0,2044.28393554688,2987.79956054688,27770.810546875,0,16354.271484375,3774.06274414063,0,11322.1884765625,2415.9658203125,14152.7353515625,96154.25
"1179-001-01",0,70110199808,1,965.926330566406,2,1,7,71,1,1,1,1,4,3.08000001311302,2021,1,919.797424316406,965.926330566406,230000,1001200,42000,572000,300000,0,769000,600368.359913109,1219840,4336800,650000,130000,130000,9981208,1.10870146751404,97424.734375,14602.0283203125,2920.40576171875,2920.40576171875,5166.87158203125,22491.6171875,943.515686035156,12849.78515625,6739.3974609375,0,17275.322265625,13487.0703125,27403.2890625,224224.4375
"1557-001-07",0,70225207296,1,1882.17175292969,2,1,7,72,1,1,1,0,1,1,2021,1,1796.59375,1882.17175292969,62800,60000,34000,0,180000,0,62400,63949.6642779317,460010.15625,0,1430000,0,0,2353159.75,1.10870146751404,0,98943.34375,0,0,4345.2041015625,4151.46875,2352.4990234375,0,12454.4072265625,0,4317.52783203125,4424.7509765625,31828.630859375,162817.828125
"1590-001-01",0,70308200448,1,7998.068359375,2,1,7,73,2,1,1,1,3,2.23999997973442,2021,2,7690.58984375,7998.068359375,288000,473200,0,182000,120000,0,126000,315243.024998119,850747.8125,2343900,0,0,20800000,25499092,1.10870146751404,72400.5078125,0,0,642489.25,8896.0048828125,14616.630859375,0,5621.78076171875,3706.66870117188,0,3892.00219726563,9737.5126953125,26278.669921875,787639.0625
"1802-001-03",0,10310104064,3,5873.07373046875,2,1,7,72,2,1,1,0,3,2.35999998450279,2021,2,5611.52880859375,5873.07373046875,151000,256800,77000,52000,120000,5000,112800,54421.5774383803,240000,3218786.75,348400,0,0,4636208.5,1.10870146751404,94369.3046875,10214.490234375,0,0,4427.06103515625,7528.93505859375,2257.5078125,1524.55078125,3518.19409179688,146.591415405273,3307.10229492188,1595.54724121094,7036.38818359375,135925.671875
"1252-001-01",0,70119202816,1,1542.18969726563,2,1,7,71,2,1,1,0,5,4.31999999284744,2021,2,1523.69641113281,1542.18969726563,209000,785200,0,0,168000,0,164400,223861.386765814,300000,2607800,1378000,1502800,231400,7570461.5,1.10870146751404,41767.75,22070.6953125,24069.55078125,3706.21118164063,3347.44213867188,12576.1318359375,0,0,2690.76684570313,0,2633.10766601563,3585.46923828125,4804.94091796875,121252.0703125
"1273-001-01",0,70121201664,1,4018.044921875,2,1,7,71,2,1,1,0,7,6.24000003933907,2021,2,4387.4658203125,4018.044921875,153000,717600,18000,0,360000,0,318000,214681.093135909,897510.3125,2537600,691600,14500,84500,6006991.5,1.10870146751404,28137.734375,7668.685546875,160.780715942383,936.963500976563,1696.51379394531,7956.98193359375,199.589859008789,0,3991.79711914063,0,3526.08740234375,2380.45385742188,9951.8857421875,66607.4765625
"1649-001-01",0,70314205184,1,2398.97119140625,2,1,7,73,3,1,1,0,5,4.11999997496605,2021,3,2375.40356445313,2398.97119140625,73500,689200,18000,145600,96000,0,158400,45877.5874957861,878881.8125,1573000,1742000,209800,45500,5675759.5,1.10870146751404,26416.912109375,29255.09375,3523.37451171875,764.125549316406,1234.35668945313,11574.4033203125,302.291442871094,2445.20190429688,1612.22094726563,0,2660.16455078125,770.466735839844,14759.9130859375,95318.5234375
"1729-001-01",0,70326198272,1,645.564025878906,2,1,7,73,1,1,1,0,8,6.40000000596046,2021,1,956.392272949219,645.564025878906,182000,2234000,62000,2450000,1740000,0,138000,976847.970487155,1288565.125,6936187,5382000,385000,455000,22229602,1.10870146751404,74987.9296875,58185.43359375,4162.2802734375,4919.05810546875,1967.62329101563,24152.03515625,670.289245605469,26487.236328125,18811.34375,0,1491.93420410156,10560.8173828125,13930.828125,240326.828125
"1762-001-01",0,70329204736,1,1690.12182617188,2,1,7,73,2,1,1,0,3,2.35999998450279,2021,2,1630.76904296875,1690.12182617188,161000,413200,0,520000,96000,0,144000,37494.3529755082,489677.8125,608400,962000,0,364000,3795772,1.10870146751404,17837.244140625,28204.189453125,0,10671.85546875,4720.24365234375,12114.314453125,0,15245.5078125,2814.55517578125,0,4221.8330078125,1099.27014160156,14356.5126953125,111285.5234375
"1764-001-01",0,70329204736,1,4281.86865234375,2,1,7,73,2,1,1,0,9,8.6000000834465,2021,2,4177.47998046875,4281.86865234375,370000,641200,24000,234000,216000,0,366000,301606.385899602,771294.625,4518106.5,296400,190000,6500,7935107.5,1.10870146751404,36350.34765625,2384.68090820313,1528.6416015625,52.2956352233887,2976.82836914063,5158.76318359375,193.091583251953,1882.64282226563,1737.82421875,0,2944.646484375,2426.56884765625,6205.4375,63841.76953125
"1765-001-01",0,70329204736,1,1659.80737304688,2,1,7,73,2,1,1,0,6,5.72000002861023,2021,2,1654.130859375,1659.80737304688,300000,185200,50000,0,150000,0,144000,96051.6873651303,411237.875,3392184.5,0,104500,0,4833174,1.10870146751404,41033.06640625,0,1264.06909179688,0,3628.90649414063,2240.24487304688,604.817749023438,0,1814.45324707031,0,1741.87512207031,1161.87524414063,4974.47900390625,58463.78515625
"1765-001-04",0,70329204736,1,1300.87585449219,2,1,7,73,3,1,1,0,2,1.87999999523163,2021,3,1277.67321777344,1300.87585449219,165000,821200,301000,312000,192000,0,419000,84381.299350543,360000,1469000,0,0,0,4123581.25,1.10870146751404,54064.78515625,0,0,0,6072.62744140625,30223.283203125,11077.9443359375,11482.7861328125,7066.330078125,0,15420.79296875,3105.552734375,13249.369140625,151763.46875
"1771-001-01",0,70329204736,1,826.946044921875,2,1,7,72,2,1,1,0,8,6.63999998569489,2021,2,927.53564453125,826.946044921875,70000,839600,91000,260000,180000,0,375600,55368.173049396,720000,2228200,832000,245500,167700,6064968,1.10870146751404,23218.6328125,8669.734375,2558.19677734375,1747.49328613281,729.424743652344,8748.9287109375,948.252197265625,2709.2919921875,1875.66369628906,0,3913.88500976563,576.955932617188,7502.65478515625,63199.11328125
"1591-001-02",0,70308200448,1,1900.62390136719,2,1,7,73,2,1,1,0,7,5.68000000715256,2021,2,1886.16198730469,1900.62390136719,645000,754400,0,416000,288000,0,594000,169180.460241056,697384.375,2696200,2184000,330000,0,8774165,1.10870146751404,32843.8671875,26604.484375,4019.908203125,0,7857.09375,9189.75390625,0,5067.52099609375,3508.28369140625,0,7235.8349609375,2060.87866210938,8495.2158203125,106882.84375
"1706-001-01",0,70321201152,1,900.322448730469,2,1,7,73,1,1,1,0,3,2.63999998569489,2021,1,920.668273925781,900.322448730469,172000,617200,426000,341600,108000,0,147600,65953.524955538,360000,1866800,847600,202000,52000,5206753.5,1.10870146751404,48926.53125,22214.552734375,5294.17138671875,1362.85595703125,4507.908203125,16176.0517578125,11164.935546875,8952.9150390625,2830.54711914063,0,3868.41430664063,1728.56066894531,9435.1572265625,136462.59375
"1614-001-01",0,70310199296,1,3475.07495117188,2,1,7,73,3,1,1,0,5,4.1599999666214,2021,3,3233.76684570313,3475.07495117188,390000,821200,0,0,144000,0,285600,320461.021942742,493687.40625,5306600,312000,214000,1079000,9366548,1.10870146751404,88261.9609375,5189.33642578125,3559.3525390625,17946.455078125,6486.67041015625,13658.5986328125,0,0,2395.07836914063,0,4750.23876953125,5330.06396484375,8211.25,155789
"1155-001-01",0,70106202112,1,1596.06921386719,2,1,7,72,1,1,1,0,5,3.95999997854233,2021,1,1483.70361328125,1596.06921386719,230000,545200,66000,218400,60000,0,204000,116405.203584688,738501.375,2937017,2548000,233000,91000,7987523.5,1.10870146751404,51317.06640625,44519.9609375,4071.09545898438,1589.99865722656,4018.67797851563,9526.013671875,1153.18579101563,3815.99682617188,1048.35070800781,0,3564.392578125,2033.89135742188,12903.474609375,139562.109375
"1724-001-01",0,70326198272,1,1533.96044921875,2,1,7,73,1,1,1,0,3,2.51999998092651,2021,1,1529.62414550781,1533.96044921875,258000,461200,41000,1300000,180000,0,202000,98383.3242115458,480000,1335904.75,1976000,80000,32500,6444988.5,1.10870146751404,36679.67578125,54254.6484375,2196.54443359375,892.34619140625,7083.85595703125,12663.0791015625,1125.72900390625,35693.84765625,4942.22509765625,0,5546.27490234375,2701.29174804688,13179.2666015625,176958.796875
"1239-001-02",0,70116204544,1,420.921630859375,2,1,7,71,1,1,1,1,3,1.91999998688698,2020,12,427.131103515625,420.921630859375,27000,600000,0,0,36000,0,72000,152019.722862764,480000,1175777.75,0,50000,123500,2716297.5,1.10870146751404,42371.5703125,0,1801.85290527344,4450.57666015625,973.000549316406,21622.234375,0,0,1297.33410644531,0,2594.66821289063,5478.34326171875,17297.787109375,97887.3671875
"1229-001-01",0,70116204544,1,2525.69311523438,2,1,7,71,1,1,1,0,6,4.19999998807907,2020,12,2596.03735351563,2525.69311523438,3929000,2400000,627000,0,1200000,5000,696000,248110.814917946,3600000,0,2340000,7530000,117000,22692110,1.10870146751404,0,38549.35546875,124049.84375,1927.4677734375,64726.671875,39537.80078125,10329.25,0,19768.900390625,82.3704147338867,11465.9619140625,4087.39819335938,59306.69921875,373831.71875
"1733-001-01",0,70326198272,1,1626.677734375,2,1,7,73,1,1,1,0,3,2.35999998450279,2021,1,1566.45715332031,1626.677734375,239000,683200,251000,166400,84000,0,231600,102021.326129495,1126221.875,2408900,572000,0,0,5864343.5,1.10870146751404,70624.8125,16770.05859375,0,0,7007.06982421875,20030.251953125,7358.88916015625,4878.5625,2462.73583984375,0,6790.11474609375,2991.09008789063,33018.890625,171932.484375
"1514-001-01",0,70221201408,1,6102.3955078125,2,1,7,72,3,1,1,0,4,3.03999999165535,2021,3,5816.69775390625,6102.3955078125,72000,360400,68000,0,90000,0,109200,24004.5666726734,180000,1058200,41600,31900,0,2035304.625,1.10870146751404,24084.892578125,946.826232910156,726.051879882813,0,1638.73779296875,8202.79296875,1547.69677734375,0,2048.42211914063,0,2485.4189453125,546.349853515625,4096.84423828125,46324.03515625
"1594-001-01",0,70308200448,1,2454.56787109375,2,1,7,73,2,1,1,0,4,3.96000003814697,2021,2,2278.095703125,2454.56787109375,0,773200,378000,52000,120000,0,42000,257800.30217096,942364.9375,4643600,4628000,0,0,11836965,1.10870146751404,81135.359375,80862.7890625,0,0,0,13509.74609375,6604.60986328125,908.570617675781,2096.70141601563,0,733.845520019531,4504.4189453125,16465.482421875,206821.515625
"1195-001-01",0,70111207424,1,5493.38427734375,2,1,7,71,1,1,1,1,3,2.63999998569489,2021,1,5540.677734375,5493.38427734375,200000,904800,188000,124800,720000,0,284400,366802.05678132,1888500.125,2126800,1092000,3470000,234000,11600102,1.10870146751404,55740.80859375,28619.974609375,90944.4296875,6132.85205078125,5241.75390625,23713.693359375,4927.24853515625,3270.85424804688,18870.314453125,0,7453.77392578125,9613.4306640625,49495.26171875,304024.40625
"1704-001-05",0,70321201152,1,1896.42138671875,2,1,7,73,1,1,1,0,5,3.75999999046326,2021,1,1803.44763183594,1896.42138671875,85000,479200,28000,41600,60000,0,113600,25699.9449795728,643068.6875,1239680,1768000,0,0,4483848.5,1.10870146751404,22812.46875,32534.5625,0,0,1564.16162109375,8818.19140625,515.253234863281,765.519104003906,1104.11413574219,0,2090.4560546875,472.927856445313,11833.6865234375,82511.3359375
"1350-001-04",0,70129205248,1,1295.74865722656,2,1,7,71,1,1,1,0,1,1.20000004768372,2020,12,1377.10546875,1295.74865722656,300000,192000,0,260000,180000,0,42000,71708.6990767411,334395.5625,114400,624000,0,3900,2122404.25,1.10870146751404,6596.22265625,35979.39453125,0,224.871231079102,17297.787109375,11070.5830078125,0,14991.4150390625,10378.671875,0,2421.69018554688,4134.67236328125,19281.009765625,122376.3203125
"1483-001-01",0,70214205440,1,344.932830810547,2,1,7,72,1,1,1,0,6,5.08000004291534,2020,12,457.720336914063,344.932830810547,550000,1522400,1248000,2340000,780000,0,1295000,528242.109414052,6420000,3130400,10452000,0,5557500,33823544,1.10870146751404,42637.00390625,142359.421875,0,75694.84375,7491.16748046875,20735.552734375,16998.140625,31871.513671875,10623.837890625,0,17638.294921875,7194.818359375,87442.359375,460686.96875
"1426-001-01",0,70205202432,1,2209.9404296875,2,1,7,72,2,1,1,0,3,2.23999997973442,2021,2,2238.91943359375,2209.9404296875,56500,617200,47000,520000,60000,105000,174000,103912.811835039,673660.25,1866505,915200,0,58500,5197478,1.10870146751404,57654.296875,28269.52734375,0,1807.0009765625,1745.22314453125,19064.6328125,1451.77856445313,16062.2314453125,1853.33435058594,3243.33520507813,5374.669921875,3209.75317382813,20808.62890625,160544.40625
"1708-001-01",0,70321201152,1,1187.28393554688,2,1,7,73,1,1,1,0,6,5.03999999165535,2021,1,982.487121582031,1187.28393554688,270000,418400,9000,416000,60000,0,193000,345165.2449781,1041979.375,1214200,2210000,50000,273000,6500744.5,1.10870146751404,16669.02734375,30339.76953125,686.420104980469,3747.85400390625,3706.66870117188,5743.9638671875,123.555625915527,5711.015625,823.704162597656,0,2649.58178710938,4738.5673828125,14304.712890625,89244.8359375
"1361-001-01",0,70132203520,1,3218.30859375,2,1,7,71,3,1,1,1,3,2.39999997615814,2021,3,3116.65869140625,3218.30859375,435000,1397200,1426000,4680000,300000,0,390000,942320.087232783,1447576.625,4099316,1024400,670000,0,16811812,1.10870146751404,118181.828125,29533.08984375,19315.86328125,0,12540.8955078125,40280.78125,41111.07421875,134922.75,8648.8935546875,0,11243.5615234375,27166.75390625,41733.12109375,484678.59375
"1209-001-01",0,70114197504,1,7217.77392578125,2,1,7,74,2,1,1,0,6,4.79999998211861,2021,2,7615.927734375,7217.77392578125,230000,706400,490000,1224000,240000,0,105600,1289974.57351358,1287214,4175484.5,4212000,1200000,0,15160673,1.10870146751404,60188.87109375,60715.234375,17297.787109375,0,3315.4091796875,10182.630859375,7063.26318359375,17643.7421875,3459.55737304688,0,1522.20532226563,18594.755859375,18554.9609375,218538.421875
"1553-001-03",0,70225207296,1,6948.17626953125,2,1,7,72,1,1,1,0,8,6.19999995827675,2021,1,7391.1142578125,6948.17626953125,295000,989200,50000,0,600000,0,176000,274066.276807562,1268539.375,3291600,4232800,0,195000,11372205,1.10870146751404,36733.8046875,47237.46875,0,2176.17333984375,3292.15942382813,11039.3359375,557.9931640625,0,6695.91748046875,0,1964.13586425781,3058.5419921875,14156.7255859375,126912.25
"1768-001-03",0,70329204736,1,896.002136230469,2,1,7,73,3,1,1,1,4,3.72000002861023,2021,3,960.390625,896.002136230469,139000,218000,0,2912000,204000,0,144000,65076.9697400554,180000,1528800,364000,155000,26000,5935877,1.10870146751404,28435.330078125,6770.31689453125,2882.96459960938,483.594055175781,2585.3681640625,4054.75,0,54162.53515625,3794.35327148438,0,2678.36694335938,1210.41674804688,3347.95874023438,110405.953125
"1746-001-01",0,70327205888,1,1531.56237792969,2,1,7,73,1,1,1,0,4,2.91999998688698,2021,1,1500.19384765625,1531.56237792969,38000,41200,0,124800,24000,0,60000,31811.1223867705,419029.78125,1314166.875,1211600,148000,13000,3425607.75,1.10870146751404,31139.970703125,28709.587890625,3506.94873046875,308.042785644531,900.432739257813,976.258666992188,0,2957.21069335938,568.694396972656,0,1421.73596191406,753.783630371094,9929.162109375,81171.828125
"1179-001-02",0,70110199808,1,2106.90014648438,2,1,7,74,2,1,1,0,4,2.75999999046326,2021,2,2078.1328125,2106.90014648438,470000,665200,0,0,240000,0,360000,393377.637084716,2640000,5756400,0,0,0,10524978,1.10870146751404,144308.671875,0,0,0,11782.55078125,16676.0703125,0,0,6016.62158203125,0,9024.9326171875,9861.685546875,66182.8359375,263853.375
"1515-001-01",0,70221201408,1,3177.65307617188,2,1,7,72,3,1,1,0,4,3.27999997138977,2021,3,3230.4775390625,3177.65307617188,78500,432000,0,540000,600000,0,126000,44573.7310883714,1004325.4375,821600,2210000,100000,941200,6898199,1.10870146751404,17331.5390625,46619.6484375,2109.486328125,19854.484375,1655.94677734375,9112.98046875,0,11391.2255859375,12656.91796875,0,2657.95263671875,940.276733398438,21186.107421875,145516.5625
"1232-001-04",0,70116204544,1,1160.0126953125,2,1,7,73,1,1,1,0,3,2.28000000119209,2020,12,1160.53259277344,1160.0126953125,223000,370400,80000,83200,168000,0,192000,74191.8002138635,265666.09375,1903200,1014000,0,104000,4477658,1.10870146751404,57756.40234375,30771.853515625,0,3156.08740234375,6767.3798828125,11240.52734375,2427.75952148438,2524.8701171875,5098.29541015625,0,5826.623046875,2251.49829101563,8062.16748046875,135883.46875
"1725-001-01",0,70326198272,1,526.380798339844,2,1,7,75,1,1,1,0,5,4.64000004529953,2021,1,584.787841796875,526.380798339844,100000,250000,20000,728000,54000,0,99600,17898.640772208,417901.21875,1295666.625,1414400,250000,149500,4796966,1.10870146751404,19320.83203125,21091.37109375,3727.97143554688,2229.32690429688,1491.18859863281,3727.97143554688,298.237701416016,10855.8525390625,805.241821289063,0,1485.22375488281,266.902496337891,6231.6953125,71531.8046875
"1537-001-01",0,70224199680,1,2599.966796875,2,1,7,72,1,1,1,0,5,4.63999998569489,2020,12,2500.78881835938,2599.966796875,239000,365200,0,296400,216000,0,54000,246469.660922656,927218.0625,3195400,2652000,1305000,32500,9529188,1.10870146751404,47649.44140625,39546.3203125,19460.01171875,484.636291503906,3563.94067382813,5445.82080078125,0,4419.8828125,3220.96728515625,0,805.241821289063,3675.32739257813,13826.5693359375,142098.15625
"1172-001-03",0,70110199808,1,2576.78735351563,2,1,7,74,1,1,1,1,1,0.879999995231628,2021,1,2692.82543945313,2576.78735351563,138000,36000,0,312000,72000,0,240000,76006.2293169168,508454.53125,961653.3125,1159600,0,0,3503714,1.10870146751404,75611.25,91175.0625,0,0,10850.4306640625,2830.54711914063,0,24531.408203125,5661.09423828125,0,18870.314453125,5976.0888671875,39977.90234375,275484.09375
"1248-001-01",0,70119202816,1,1784.8232421875,2,1,7,71,2,1,1,0,2,1.87999999523163,2021,2,1761.89660644531,1784.8232421875,125000,456000,16000,2080000,300000,0,108000,63352.3479637592,720000,1235000,1783600,0,1274000,8160952.5,1.10870146751404,45452.6953125,65643.265625,0,46888.04296875,4600.4755859375,16782.533203125,588.86083984375,76551.90625,11041.140625,0,3974.81079101563,2331.607421875,26498.73828125,300354.09375
"1232-001-01",0,70116204544,1,1147.88720703125,2,1,7,71,1,1,1,0,9,8.27999997138977,2020,12,1034.10559082031,1147.88720703125,1060000,2402000,706000,3041600,468000,0,402000,1311175.42229873,1842648.375,4934800,5772000,600000,1313000,23853224,1.10870146751404,41237.2578125,48233.25,5013.8515625,10971.978515625,8857.8037109375,20072.119140625,5899.6318359375,25416.884765625,3910.80419921875,0,3359.28051757813,10956.7314453125,15397.9423828125,199327.53125
"1615-001-01",0,70310199296,1,4135.638671875,2,1,7,73,3,1,1,1,7,5.52000001072884,2021,3,3631.97827148438,4135.638671875,102000,77200,48000,0,0,0,90000,69837.8603824667,761206.6875,1474200,286000,212900,322400,3443744.5,1.10870146751404,18478.548828125,3584.90380859375,2668.62231445313,4041.16430664063,1278.53210449219,967.67333984375,601.662170410156,0,0,0,1128.11657714844,875.391662597656,9541.443359375,43166.05859375
"1749-001-01",0,70327205888,1,2558.15747070313,2,1,7,73,1,1,1,0,3,2.87999999523163,2021,1,2473.5927734375,2558.15747070313,25500,121200,0,0,12000,0,48000,128082.581673477,600000,1622400,208000,187400,221000,3173582.5,1.10870146751404,38977.6796875,4997.138671875,4502.2294921875,5309.4599609375,612.629943847656,2911.79418945313,0,0,288.296447753906,0,1153.18579101563,3077.14624023438,14414.8232421875,76244.3828125
"1270-001-01",0,70121201664,1,3409.69799804688,2,1,7,74,2,1,1,0,4,2.91999998688698,2021,2,3201.71044921875,3409.69799804688,160000,821200,51000,0,120000,0,216000,267404.592694892,480000,3887951,0,211000,0,6214555.5,1.10870146751404,92127.328125,0,4999.771484375,0,3791.2958984375,19458.826171875,1208.4755859375,0,2843.47192382813,0,5118.24951171875,6336.31201171875,11373.8876953125,147257.609375
"1329-001-01",0,70128205824,1,4154.37109375,2,1,7,74,3,1,1,0,5,4.75999999046326,2021,3,4176.2353515625,4154.37109375,100000,408000,0,3328000,120000,0,222000,1329399.26274091,1234531.125,266240,6214000,7200000,416000,20838172,1.10870146751404,3870.05297851563,90326.4296875,104658.8828125,6046.95751953125,1453.59558105469,5930.669921875,0,48375.66015625,1744.31469726563,0,3226.98217773438,19324.08984375,17945.08984375,302902.75
"5219-001-01",0,70117203968,1,3190.8056640625,2,1,7,71,3,1,1,0,1,1,2021,3,3135.3212890625,3190.8056640625,300000,180000,70000,420000,360000,0,66000,452800.155760964,420000,0,2132000,0,91000,4491800,1.10870146751404,0,147515.53125,0,6296.39453125,20757.345703125,12454.4072265625,4843.38037109375,29060.283203125,24908.814453125,0,4566.61572265625,31329.763671875,29060.283203125,310792.8125
"1768-001-02",0,70329204736,1,1624.46313476563,2,1,7,73,2,1,1,0,1,1,2021,2,1550.60266113281,1624.46313476563,40000,203200,8000,0,24000,0,87600,2590.9612265947,508454.53125,0,1461200,0,0,2335045.5,1.10870146751404,0,101102.109375,0,0,2767.64599609375,14059.6416015625,553.529174804688,0,1660.58752441406,0,6061.14453125,179.271591186523,35180.5546875,161564.484375
