"interview__key","y5_hhid","indidy5","hh_c01","hh_c01_1","hh_c01_2","hh_c02","hh_c03","hh_c03_1","hh_c04","hh_c05","hh_c05a","hh_c06","hh_c07","hh_c08","hh_c09","hh_c10","hh_c11","hh_c12","hh_c13","hh_c14","hh_c15","hh_c16","hh_c17","hh_c18","hh_c19","hh_c20_1","hh_c20_2","hh_c21_1","hh_c21_2","hh_c22","hh_c23","hh_c24","hh_c25","hh_c26","hh_c27","hh_c28_0","hh_c28_1","hh_c28_2","hh_c28_3","hh_c28_4","hh_c28_5","hh_c28_6","hh_c28_7","hh_c28_8","hh_c29","hh_c30","hh_c01_3"
"21-11-75-86","1063-001-01",6,1,2,1,1,1,,9,1,,,,,14,13,1,1,2,1,90,2,1,10,2,0,0,5,6,,,,,,,1,0,8400,15000,0,0,0,0,,,,
"21-11-75-86","1063-001-01",7,1,2,1,5,1,,7,1,,,,,13,12,1,1,2,1,30,2,1,12,2,0,0,2,,,,,,,,1,0,6600,0,0,0,0,10000,,,,
"21-11-75-86","1063-001-01",8,1,1,,1,1,,11,2,5,2,15,2001,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,2
"21-11-75-86","1063-001-01",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-11-75-86","1063-001-01",10,1,2,8,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-11-75-86","1063-001-01",11,1,2,8,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-11-75-86","1063-001-01",12,1,2,8,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-11-75-86","1063-001-01",13,1,2,1,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-59-38-21","1064-001-01",1,1,1,,5,1,,10,2,5,2,18,2000,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"63-59-38-21","1064-001-01",3,1,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63-59-38-21","1064-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-70-28-89","1076-001-01",1,1,1,,1,1,,10,2,3,2,14,1991,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"51-70-28-89","1076-001-01",2,1,1,,1,1,,5,2,10,2,18,2006,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"51-70-28-89","1076-001-01",3,1,2,1,5,1,,5,1,,,,,12,1,1,1,2,1,45,2,2,,2,0,0,1,,,,,,,,1,0,3500,28600,0,0,7000,17000,,,,
"51-70-28-89","1076-001-01",4,1,2,1,5,1,,4,1,,,,,1,1,1,3,2,1,10,2,2,,2,0,0,1,,,,,,,,1,0,0,0,0,0,0,40000,,,,
"45-88-08-27","1077-001-01",1,1,1,,1,1,,10,2,5,2,18,1992,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"45-88-08-27","1077-001-01",3,1,1,,3,1,,5,2,5,1,,,,34,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,2200000,4,,1
"45-88-08-27","1077-001-01",4,1,2,6,3,1,,5,1,,,,,24,23,1,1,1,,,2,2,,2,0,0,1,,1,1,,,,,2,,,,,,,,600000,4,,
"45-88-08-27","1077-001-01",5,1,2,6,1,1,,5,1,,,,,16,15,1,7,1,,,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,1500000,,,
"45-88-08-27","1077-001-01",6,1,1,,3,1,,6,2,10,2,34,2015,,,2,,,,,,,,,,,,,1,1,1,2006,1,4,,,,,,,,,,4,,1
"45-88-08-27","1077-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-42-33-56","1078-001-01",1,1,2,2,1,1,,7,2,5,2,18,1992,,,2,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,4,,
"83-42-33-56","1078-001-01",2,1,1,,1,1,,9,2,10,2,18,2000,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"83-42-33-56","1078-001-01",3,1,1,,1,1,,8,2,5,1,,,,17,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,35000,4,,2
"83-42-33-56","1078-001-01",4,1,1,,3,1,,6,1,,,,,23,22,1,1,2,1,20,2,2,,2,3,50,1,,1,1,,,,,2,,,,,,,,130000,4,,1
"83-42-33-56","1078-001-01",5,1,2,2,1,1,,6,1,,,,,16,15,1,1,2,1,30,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,40000,,,
"83-42-33-56","1078-001-01",6,1,2,2,1,1,,6,1,,,,,12,1,1,1,2,1,30,2,2,,1,0,0,1,,,,,,,,2,,,,,,,,25000,,,
"83-42-33-56","1078-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-38-42-66","1079-001-01",1,1,1,,1,1,,10,2,8,2,18,1984,,,2,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,4,,1
"51-38-42-66","1079-001-01",2,1,1,,1,1,,6,2,10,2,18,1987,,,2,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,4,,1
"51-38-42-66","1079-001-01",3,1,1,,3,1,,8,2,1,1,,,,24,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,1000000,4,,1
"51-38-42-66","1079-001-01",4,1,2,1,3,1,,6,1,,,,,32,31,1,1,1,,,2,2,,2,0,0,1,,1,1,,,,,1,180000,47500,150000,0,0,0,250000,,4,,
"51-38-42-66","1079-001-01",5,1,2,2,3,1,,6,1,,,,,24,23,1,1,1,,,2,2,,2,0,0,1,,1,1,,,,,1,150000,60000,50000,0,55000,15000,500000,,4,,
"51-38-42-66","1079-001-01",6,1,1,,1,1,,6,1,,,,,18,18,1,1,2,1,15,2,1,12,2,0,0,1,,,,,,,,1,0,12000,20000,0,0,0,34000,,,,1
"51-38-42-66","1079-001-01",7,1,2,1,1,1,,5,1,,,,,15,14,1,1,2,1,15,2,2,,2,0,0,2,4,,,,,,,1,0,10000,55000,0,0,3000,21000,,,,
"70-13-86-62","1080-001-01",1,1,2,2,1,1,,7,2,5,2,18,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"70-13-86-62","1080-001-01",2,1,1,,1,1,,7,2,5,2,18,2009,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"70-13-86-62","1080-001-01",3,1,2,2,1,1,,6,1,,,,,16,15,1,1,2,1,5,2,2,,2,5,0,1,,,,,,,,2,,,,,,,,50000,,,
"70-13-86-62","1080-001-01",4,1,2,2,1,1,,6,1,,,,,14,13,1,1,2,1,5,2,2,,1,3,0,1,,,,,,,,2,,,,,,,,50000,,,
"70-13-86-62","1080-001-01",5,1,2,2,1,1,,5,1,,,,,14,13,1,1,2,1,5,2,2,,2,2,0,1,,,,,,,,2,,,,,,,,50000,,,
"70-13-86-62","1080-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-13-86-62","1080-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-64-51-68","1081-001-01",1,1,2,2,1,1,,8,2,1,2,18,1996,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"15-64-51-68","1081-001-01",2,1,1,,1,1,,7,2,1,2,18,1996,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"15-64-51-68","1081-001-01",3,1,2,2,1,1,,5,1,,,,,16,15,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,1,0,20000,0,0,0,6000,16000,,,,
"15-64-51-68","1081-001-01",4,1,2,2,5,1,,4,1,,,,,12,1,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,1,0,2500,10000,0,0,0,16000,,,,
"15-64-51-68","1081-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-74-76-77","1082-001-01",1,1,1,,5,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
"40-74-76-77","1082-001-01",2,1,1,,1,1,,8,2,1,2,18,1998,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,2
"40-74-76-77","1082-001-01",4,1,1,,1,1,,7,2,1,2,18,2003,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,2
"71-92-06-80","1083-001-01",1,1,1,,1,1,,9,2,5,2,18,1985,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"71-92-06-80","1083-001-01",2,1,2,1,1,1,,7,2,5,2,18,2005,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"71-92-06-80","1083-001-01",4,1,1,,1,1,,7,2,5,2,18,2014,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,3
"71-92-06-80","1083-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-21-42-14","1095-001-01",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"91-21-42-14","1095-001-01",2,1,2,1,1,1,,7,2,5,2,18,2006,,,2,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,4,,
"91-21-42-14","1095-001-01",3,1,2,1,1,1,,7,1,,,,,15,14,1,1,2,1,30,2,2,,1,0,0,1,,,,,,,,2,,,,,,,,150000,,,
"91-21-42-14","1095-001-01",4,1,2,1,1,1,,6,1,,,,,12,1,1,1,2,1,10,1,2,,1,0,0,1,,,,,,,,2,,,,,,,,100000,,,
"91-21-42-14","1095-001-01",5,1,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-21-42-14","1095-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-55-42-43","1096-001-01",1,1,2,2,1,1,,,2,6,2,15,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,
"33-55-42-43","1096-001-01",2,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2
"33-55-42-43","1096-001-01",5,1,2,2,1,1,,6,1,,,,,16,15,1,1,2,1,60,2,2,,2,2,0,1,,,,,,,,1,0,4000,25000,0,0,0,0,,,,
"33-55-42-43","1096-001-01",6,1,2,2,5,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-55-42-43","1096-001-01",7,1,2,2,1,1,,7,1,,,,,13,12,1,1,2,1,60,2,2,,2,0,0,1,,,,,,,,1,0,2000,35000,0,0,0,0,,,,
"33-55-42-43","1096-001-01",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-55-42-43","1096-001-01",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-42-24-05","1096-001-03",1,1,1,,1,1,,9,2,10,2,24,2010,,,2,,,,,,,,,,,,,1,1,1,2010,3,4,,,,,,,,,,4,,1
"38-42-24-05","1096-001-03",2,1,1,,1,1,,10,2,10,2,18,2017,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"38-42-24-05","1096-001-03",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-90-80-11","1097-001-01",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2
"13-90-80-11","1097-001-01",3,1,1,,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2
"13-90-80-11","1097-001-01",5,1,2,3,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
"13-90-80-11","1097-001-01",6,1,2,3,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-90-80-11","1097-001-01",7,1,2,3,1,1,,8,1,,,,,14,13,1,1,2,1,30,2,2,,2,14,0,1,,,,,,,,1,0,2700,38000,0,0,3000,0,,,,
"13-90-80-11","1097-001-01",8,1,2,3,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-90-80-11","1097-001-01",9,1,2,3,1,1,,8,1,,,,,14,14,1,1,2,1,30,2,2,,2,14,0,1,,,,,,,,1,0,2700,38000,0,0,3000,0,,,,
"13-90-80-11","1097-001-01",10,1,2,3,5,1,,5,1,,,,,1,91,1,1,2,1,30,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,0,,,
"13-90-80-11","1097-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-61-10-62","1097-001-02",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"84-61-10-62","1097-001-02",2,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3
"84-61-10-62","1097-001-02",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-62-00-18","1097-001-04",1,1,1,,1,1,,10,2,1,2,18,2012,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"74-62-00-18","1097-001-04",2,1,1,,5,1,,7,2,10,2,18,2016,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,3
"12-20-57-63","1098-001-01",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"12-20-57-63","1098-001-01",2,1,2,1,1,1,,6,1,,,,,14,13,1,1,2,1,15,2,2,,2,0,30,1,,,,,,,,1,0,7000,21000,0,0,0,22000,,,,
"12-20-57-63","1098-001-01",3,1,2,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-20-57-63","1098-001-01",4,1,2,1,5,1,,7,1,,,,,1,90,1,1,2,1,6,2,2,,1,0,0,1,,,,,,,,2,,,,,,,,6000,,,
"12-20-57-63","1098-001-01",5,1,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-20-57-63","1098-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-20-57-63","1098-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-42-42-50","1099-001-01",1,1,1,,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"35-42-42-50","1099-001-01",2,1,2,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-42-42-50","1099-001-01",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35-42-42-50","1099-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-46-16-51","1100-001-01",1,1,1,,5,1,,7,2,5,2,18,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"42-46-16-51","1100-001-01",2,1,2,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-46-16-51","1100-001-01",3,1,2,1,1,1,,7,1,,,,,14,13,1,1,2,1,30,2,2,,3,0,0,1,,,,,,,,2,,,,,,,,43400,,,
"42-46-16-51","1100-001-01",4,1,2,1,5,1,,7,1,,,,,12,1,1,1,2,1,30,2,2,,3,0,0,1,,,,,,,,2,,,,,,,,22000,,,
"42-46-16-51","1100-001-01",5,1,2,1,5,1,,6,1,,,,,1,90,1,1,2,1,30,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,16000,,,
"42-46-16-51","1100-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-46-16-51","1100-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-26-42-80","1102-001-01",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"19-26-42-80","1102-001-01",2,1,2,1,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-26-42-80","1102-001-01",3,1,2,1,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-26-42-80","1102-001-01",4,1,2,1,5,1,,6,1,,,,,12,1,1,1,2,1,30,1,2,,2,0,0,1,,,,,,,,1,60000,1200,25000,0,0,7000,120000,,,,
"19-26-42-80","1102-001-01",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-26-42-80","1102-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-26-96-59","1114-001-01",1,1,2,2,1,1,,8,2,8,2,25,2011,,,2,,,,,,,,,,,,,1,1,1,2011,2,6,,,,,,,,,,4,,
"86-26-96-59","1114-001-01",2,1,1,,3,1,,7,2,1,2,24,2012,,,2,,,,,,,,,,,,,1,1,1,2012,3,4,,,,,,,,,,4,,1
"86-26-96-59","1114-001-01",3,1,2,2,1,1,,6,1,,,,,12,1,1,1,2,1,30,2,2,,1,2,0,1,,,,,,,,2,,,,,,,,100000,,,
"02-37-07-59","1114-001-02",2,1,1,,1,1,,7,2,7,2,18,2010,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"66-86-03-22","1116-001-01",1,1,1,,1,1,,9,2,5,2,18,1993,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"66-86-03-22","1116-001-01",2,1,1,,1,1,,5,2,5,2,18,1994,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,3
"66-86-03-22","1116-001-01",4,1,2,2,1,1,,5,1,,,,,17,16,1,1,2,1,60,2,2,,2,2,30,1,,,,,,,,1,0,15000,17000,0,0,3000,0,,,,
"66-86-03-22","1116-001-01",5,1,2,2,1,1,,5,1,,,,,15,14,1,1,2,1,60,2,2,,2,2,30,1,,,,,,,,1,0,17000,13000,0,0,3000,0,,,,
"66-86-03-22","1116-001-01",6,1,2,2,1,1,,5,1,,,,,14,13,1,1,2,1,60,2,2,,2,2,30,1,,,,,,,,1,0,9000,13000,0,0,3000,0,,,,
"66-86-03-22","1116-001-01",7,1,2,2,5,1,,5,1,,,,,1,91,1,1,2,1,60,2,2,,2,1,30,1,,,,,,,,1,0,11000,17500,0,0,0,2500,,,,
"93-26-69-75","1118-001-01",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"93-26-69-75","1118-001-01",2,1,1,,5,1,,8,2,1,2,13,1968,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,2
"93-26-69-75","1118-001-01",4,1,1,,5,1,,8,2,3,2,14,1981,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"93-26-69-75","1118-001-01",5,1,1,,3,1,,7,1,,,,,22,21,1,1,2,1,30,2,2,,4,14,0,1,,1,1,,,,,2,,,,,,,,100000,4,,1
"90-93-28-88","1119-001-02",2,1,2,6,1,1,,10,2,5,2,24,2013,,,2,,,,,,,,,,,,,1,1,1,2013,3,5,,,,,,,,,,4,,
"90-93-28-88","1119-001-02",3,1,2,6,1,1,,5,2,8,2,18,2010,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"90-93-28-88","1119-001-02",4,1,1,,3,1,,6,2,5,1,,,,24,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,0,4,,1
"90-93-28-88","1119-001-02",5,1,2,6,1,1,,5,1,,,,,13,12,1,1,2,4,15,2,2,,4,2,0,1,,,,,,,,1,0,8000,26000,40000,0,0,0,,,,
"90-93-28-88","1119-001-02",6,1,1,,1,1,,8,2,8,2,18,2000,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"90-93-28-88","1119-001-02",7,1,2,6,1,1,,8,2,8,2,18,1984,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"90-93-28-88","1119-001-02",8,1,2,6,1,1,,7,2,5,2,18,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"90-93-28-88","1119-001-02",9,1,2,6,1,1,,6,2,5,2,18,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"90-93-28-88","1119-001-02",10,1,2,6,1,1,,7,1,,,,,13,12,1,1,2,1,15,2,2,,2,3,0,1,,,,,,,,1,0,2500,0,0,0,0,0,,,,
"90-93-28-88","1119-001-02",11,1,2,6,1,1,,7,1,,,,,2,90,1,3,2,1,30,2,2,,1,0,0,1,,1,1,,,,,2,,,,,,,,120000,4,,
"90-93-28-88","1119-001-02",12,1,2,6,1,1,,7,2,8,2,15,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,
"88-29-40-91","1120-001-02",2,1,1,,1,1,,10,2,5,2,18,1997,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"88-29-40-91","1120-001-02",3,1,2,2,1,1,,7,1,,,,,17,16,1,1,2,1,20,2,2,,1,0,0,8,,2,,,,,,2,,,,,,,,15000,4,,
"88-29-40-91","1120-001-02",5,1,2,2,1,1,,7,1,,,,,13,12,1,1,2,1,20,2,2,,1,0,0,1,,,,,,,,2,,,,,,,,0,,,
"45-81-76-58","1122-001-02",2,1,1,,1,1,,10,2,5,2,18,1997,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"45-81-76-58","1122-001-02",3,1,2,2,3,1,,6,1,,,,,21,18,1,1,2,1,30,2,2,,3,3,30,1,,1,2,,,,,2,,,,,,,,250000,4,,
"45-81-76-58","1122-001-02",4,1,2,2,3,1,,9,2,5,2,24,2016,,,2,,,,,,,,,,,,,1,1,1,2016,3,5,,,,,,,,,,4,,
"08-25-45-41","1134-001-01",1,1,1,,3,1,,7,2,5,2,25,2009,,,2,,,,,,,,,,,,,1,1,1,1971,3,4,,,,,,,,,,4,,1
"08-25-45-41","1134-001-01",2,1,1,,1,1,,8,2,5,2,18,1979,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"43-81-40-33","1134-001-03",3,1,1,,3,1,,7,2,8,2,45,2014,,,2,,,,,,,,,,,,,1,1,2,2005,3,6,,,,,,,,,,4,,1
"43-81-40-33","1134-001-03",6,1,1,,3,1,,7,1,,,,,44,43,1,3,1,,,2,2,,2,0,0,1,,1,1,,,,,2,,,,,,,,7000000,4,,1
"43-81-40-33","1134-001-03",8,1,2,6,3,1,,7,2,8,1,,,,45,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,3000000,4,,
"43-81-40-33","1134-001-03",9,1,2,6,3,1,,8,2,8,2,25,2015,,,2,,,,,,,,,,,,,1,3,1,2012,3,6,,,,,,,,,,4,,
"43-81-40-33","1134-001-03",10,1,2,6,3,1,,10,2,8,2,45,2019,,,2,,,,,,,,,,,,,1,3,2,2015,3,6,,,,,,,,,,4,,
"43-81-40-33","1134-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-81-40-33","1134-001-03",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-81-40-33","1134-001-03",13,1,1,,5,1,,5,2,8,2,13,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"69-30-97-63","1135-001-01",1,1,1,,1,1,,9,2,5,2,18,1993,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"69-30-97-63","1135-001-01",2,1,1,,1,1,,10,2,5,2,18,1999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"69-30-97-63","1135-001-01",3,1,1,,1,1,,6,2,6,2,22,2015,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"54-29-44-61","1140-001-01",1,1,2,2,1,1,,8,2,6,2,13,1983,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,
"54-29-44-61","1140-001-01",2,1,1,,1,1,,7,2,10,2,18,1994,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"54-29-44-61","1140-001-01",4,1,2,2,1,1,,6,2,5,2,18,2017,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"54-29-44-61","1140-001-01",5,1,2,2,1,1,,7,1,,,,,23,22,1,1,2,1,10,2,2,,2,1,45,1,,1,1,,,,,2,,,,,,,,223000,4,,
"11-40-59-09","1140-001-03",1,1,1,,1,1,,6,2,1,2,18,2008,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"11-40-59-09","1140-001-03",2,1,1,,1,1,,7,2,10,2,18,2013,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"11-40-59-09","1140-001-03",3,1,2,1,5,1,,6,1,,,,,1,1,1,1,2,1,3,2,1,1,1,0,0,1,,,,,,,,2,,,,,,,,50000,,,
"11-40-59-09","1140-001-03",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-14-27-76","1142-001-01",1,1,1,,3,1,,7,2,1,2,22,1985,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"39-14-27-76","1142-001-01",2,1,1,,1,1,,9,2,5,2,18,2003,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"39-14-27-76","1142-001-01",3,1,2,2,1,1,,7,1,,,,,21,18,1,1,2,1,30,2,2,,2,7,0,6,,1,1,,,,,1,0,50000,58000,36000,0,0,190000,,4,,
"39-14-27-76","1142-001-01",4,1,2,2,1,1,,6,1,,,,,16,15,1,1,2,1,10,2,2,,2,3,30,1,,,,,,,,1,0,25000,31000,0,120000,30000,90000,,,,
"31-67-12-82","1152-001-01",1,1,1,,1,1,,16,2,8,2,18,1979,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"13-35-77-18","1154-001-01",1,1,1,,1,1,,7,2,3,2,18,1964,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"31-48-95-02","1155-001-01",1,1,2,2,3,1,,8,2,8,2,24,2001,,,2,,,,,,,,,,,,,1,1,1,2001,3,6,,,,,,,,,,4,,
"31-48-95-02","1155-001-01",2,1,1,,1,1,,7,2,8,2,18,1997,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"31-48-95-02","1155-001-01",3,1,2,2,1,1,,6,1,,,,,14,13,1,1,2,1,60,2,1,11,3,0,0,1,,,,,,,,1,0,0,25000,0,78000,0,130000,,,,
"31-48-95-02","1155-001-01",4,1,2,2,3,1,,7,2,5,2,25,2020,,,2,,,,,,,,,,,,,1,1,1,2019,3,6,,,,,,,,,,4,,
"31-48-95-02","1155-001-01",5,1,2,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-59-93-68","1158-001-01",1,1,1,,1,1,,10,2,8,2,18,1994,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"11-98-95-75","1158-001-02",2,1,1,,5,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
