"interview__key","y5_hhid","plot_id","cropid","ag4a_01","ag4a_02","ag4a_03","ag4a_04","ag4a_05","ag4a_06","ag4a_08","ag4a_10_1","ag4a_10_2","ag4a_10a_1","ag4a_10a_2","ag4a_10b","ag4a_10c_1","ag4a_10c_2","ag4a_12","ag4a_13_1","ag4a_13_2","ag4a_17","ag4a_18","ag4a_19","ag4a_20","ag4a_21","ag4a_22","ag4a_23","ag4a_24_1","ag4a_24_2","ag4a_25","ag4a_26","ag4a_27","ag4a_28","ag4a_29_1","ag4a_29_2"
"94-34-92-18","8452-001-01",2,11,2,2,1,2,,"MBEGU YA ASILI",2,10,1,10,1,2,0,,,,,1,8,2,6,,,,,,,,,,,
"94-34-92-18","8452-001-01",2,43,2,2,1,2,,"MBEGU YA ASILI",2,4,1,4,1,2,0,,,,,2,,1,,0.5,2,,2,2,,,72,36000,1,2
"94-34-92-18","8452-001-01",3,12,1,,,2,,"MBEGU YA ASILI",2,20,2,20,2,2,0,,,,,1,1,1,,3,2,,6,6,,,1920,840000,1,2
"83-21-82-37","8452-001-03",1,12,1,,,2,,"MPUNGA",2,10,1,10,1,2,0,,,,,2,,1,,0.5,2,,5,5,,,448,168000,1,2
"28-52-02-76","8453-001-01",1,11,1,,,2,,"DK",1,4,1,0,,,4,1,20000,16,2,1,3,1,,1,1,4,5,6,,,378,126000,2,
"28-52-02-76","8453-001-01",2,12,1,,,2,,"BUHURU",2,48,1,48,1,2,0,,,,,2,,1,,8,2,,5,6,,,6664,3808000,1,2
"28-52-02-76","8453-001-01",3,43,1,,,2,,"KARANGA",2,8,1,0,,,8,1,12000,16,1,2,,1,,0.75,2,,4,4,,,80,40000,2,
"28-52-02-76","8453-001-01",4,22,1,,,2,,"VIAZI MAYAI",2,60,1,0,,,60,1,50000,2,1,2,,1,,0.25,2,,3,6,,,270,270000,2,
"94-38-37-26","8454-001-01",1,11,1,,,1,2,"KIENYEJI",2,10,1,10,1,2,0,,,,,2,,1,,3,2,,5,5,,,1680,504000,1,2
"94-38-37-26","8454-001-01",1,31,1,,,1,2,"NYEKUNDU",2,3,1,3,1,2,0,,,,,2,,1,,0.1,1,2,2,2,,,40,80000,1,2
"94-38-37-26","8454-001-01",2,11,2,2,1,2,,"KIENYEJI",2,5,1,5,1,2,0,,,,,2,,1,,0.7,1,2,5,5,,,560,168000,1,2
"94-38-37-26","8454-001-01",2,43,2,2,1,2,,"KIENYEJI",2,4,4,4,4,2,0,,,,,2,,1,,0.5,2,,4,4,,,70,120000,1,2
"94-38-37-26","8454-001-01",4,11,1,,,2,,"10",2,10,1,10,1,2,0,,,,,2,,1,,0.2,1,2,5,5,,,420,126000,1,2
"94-38-37-26","8454-001-01",5,12,1,,,2,,"KARAMATA",2,2,2,2,2,2,0,,,,,2,,1,,1.5,2,,5,6,,,2000,1000000,1,2
"94-38-37-26","8454-001-01",6,12,1,,,2,,"KARAMATA",2,4,2,4,2,2,0,,,,,2,,1,,6,2,,6,6,,,5000,2500000,1,2
"22-92-19-14","8454-001-03",1,11,1,,,2,,"MAHINDI",2,3,1,3,1,2,0,,,,,2,,1,,0.25,2,,5,5,,,90,40000,1,
"22-92-19-14","8454-001-03",2,11,1,,,1,2,"DK",1,6,1,0,,,6,1,39000,16,2,2,,1,,0.75,2,,7,7,,,576,256000,1,
"22-92-19-14","8454-001-03",2,31,2,1,4,1,2,"NJANO",2,1,1,0,,,1,1,2400,16,1,2,,1,,0.2,2,,6,6,,,20,36000,1,
"22-92-19-14","8454-001-03",3,12,1,,,2,,"Y-PESA",1,10,1,0,,,10,1,72000,16,2,2,,1,,1,2,,4,4,,,1248,910000,1,
"86-55-14-57","8454-001-07",1,11,1,,,2,,"DKY 777",1,4,1,0,,,4,1,24000,16,3,1,3,1,,1,2,,4,4,,,980,196000,1,2
"86-55-14-57","8454-001-07",2,12,1,,,2,,"BUHULU",2,1,2,1,2,2,0,,,,,2,,1,,0.5,2,,4,4,,,1500,825000,1,2
"86-55-14-57","8454-001-07",3,12,1,,,2,,"MBUHULU",2,2,2,2,2,2,0,,,,,2,,1,,3,2,,6,6,,,3600,2160000,1,2
"20-16-02-24","8455-001-02",1,11,2,1,1,2,,"LUNANI",2,6,1,6,1,2,0,,,,,2,,1,,0.5,2,,8,8,,,540,150000,1,2
"20-16-02-24","8455-001-02",2,11,2,3,8,2,,"LUNANI",2,25,1,25,1,2,0,,,,,2,,1,,3,2,,8,8,,,1080,300000,1,2
"20-16-02-24","8455-001-02",3,11,2,2,1,2,,"DK",3,7,1,0,,,7,1,0,1,1,2,,1,,1.5,2,,8,8,,,756,210000,1,2
"20-16-02-24","8455-001-02",4,12,1,,,2,,"KALIMATA",2,30,1,30,1,2,0,,,,,2,,1,,3,2,,6,6,,,2016,1200000,1,2
"20-16-02-24","8455-001-02",5,12,1,,,2,,"BEYENGE",2,50,1,50,1,2,0,,,,,2,,1,,6,2,,6,7,,,3528,2100000,1,2
"20-16-02-24","8455-001-02",6,12,1,,,2,,"BEYENGE",2,25,1,25,1,2,0,,,,,2,,1,,2,2,,6,7,,,1428,850000,1,
"20-16-02-24","8455-001-02",7,12,2,3,2,2,,"UHURU",2,16,1,16,1,2,0,,,,,2,,1,,2,2,,7,7,,,1428,850000,1,
"63-41-60-75","8468-001-01",1,11,1,,,1,2,"SEEDCO",1,4,1,0,,,4,1,24000,16,2,2,,1,,0.75,2,,5,5,,,324,90000,1,2
"63-41-60-75","8468-001-01",1,43,1,,,1,2,"MBEGU  NDOGO",2,5,1,0,,,5,1,12000,5,2,1,6,2,4,,,,,,,,,,,
"01-65-53-72","8471-001-01",1,11,1,,,1,2,"SEEDCO",1,1,1,0,,,1,1,6000,16,2,2,,1,,0.2,2,,5,5,,,280,100000,1,2
"01-65-53-72","8471-001-01",1,31,1,,,1,2,"NJANO",2,0.5,1,0,,,0.5,1,1200,16,1,2,,1,,0.2,2,,3,3,,,40,80000,2,12
"26-59-11-80","8472-001-01",1,11,2,3,1,2,,"MBEGU BORA",1,24,1,0,,,24,1,192000,16,2,1,8,1,,6,1,1,4,5,,,648,180000,1,
"26-59-11-80","8472-001-01",1,12,2,1,1,2,,"MBEGU ZA ASILI",2,48,1,48,1,2,0,,,,,1,8,1,,3,1,1,5,5,,,192,72000,1,
"27-44-06-25","8474-001-01",2,12,1,,,2,,"KALAMATA",3,24,1,24,1,3,0,,,,,2,,1,,3,2,,5,5,,,3264,1360000,1,
"27-44-06-25","8474-001-01",3,11,2,2,3,2,,"STUKA",1,6,1,0,,,6,1,36000,16,1,2,,1,,0.5,2,,7,7,,,864,400000,1,
"41-48-65-38","8477-001-01",1,11,1,,,1,2,"2",2,2,1,2,1,2,0,,,,,2,,1,,0.5,2,,5,5,,,90,35000,1,
"41-48-65-38","8477-001-01",1,31,1,,,1,2,"MBEGU ZA ASILI",2,1,1,0,,,1,1,1000,16,1,2,,1,,0.5,2,,4,4,,,20,25000,1,
"41-48-65-38","8477-001-01",1,43,1,,,1,2,"MBEGU ZA ASILI",2,1,1,0,,,1,1,2000,16,1,1,3,1,,0.5,2,,4,4,,,25,12500,1,
"42-27-57-10","8486-001-01",1,11,1,,,2,,"MBEGU BORA SEED CO",1,5,1,0,,,5,1,27500,16,3,2,,1,,1.5,2,,3,3,,,2280,600000,1,
"42-27-57-10","8486-001-01",2,11,2,3,1,1,2,"MBEGU BORA SEED CO",1,5,1,0,,,5,1,27500,16,3,2,,1,,1.5,2,,3,3,,,1140,300000,1,
"42-27-57-10","8486-001-01",2,34,2,2,1,1,1,"MBEGU YA ASILI",2,3,1,3,1,2,0,,,,,2,,1,,0.5,2,,7,7,,,672,210000,1,
"42-27-57-10","8486-001-01",2,43,2,2,1,1,2,"MBEGU YA ASILI",2,3,1,3,1,2,0,,,,,2,,1,,0.5,2,,3,3,,,168,210000,1,
"42-27-57-10","8486-001-01",3,11,1,,,2,,"MBEGU BIRA SEED CO",1,2.5,1,0,,,2.5,1,16500,16,3,2,,1,,1,2,,3,3,,,1140,300000,1,
"42-27-57-10","8486-001-01",4,11,1,,,2,,"MBEGU BORA SEED CO",1,2.5,1,0,,,2.5,1,27500,16,3,2,,1,,2,2,,3,3,,,2280,600000,1,
"42-27-57-10","8486-001-01",5,11,1,,,2,,"MBEGU BORA SEED CO",1,2.5,1,0,,,2.5,1,27500,16,3,2,,1,,2,2,,3,3,,,1368,360000,1,
"42-27-57-10","8486-001-01",6,11,1,,,2,,"MBEGU BORA SEED CO",1,2,1,0,,,2,1,11000,16,3,2,,1,,2,2,,3,3,,,1140,300000,1,
"42-27-57-10","8486-001-01",7,11,1,,,2,,"MBEGU BORA SEED CO",1,4,1,0,,,4,1,22000,16,3,2,,1,,1.5,2,,3,3,,,798,210000,1,
"42-27-57-10","8486-001-01",8,11,1,,,2,,"MBEGU BORA SEED CO",1,4,1,0,,,4,1,22000,16,3,2,,1,,1.5,2,,3,3,,,570,150000,1,
"57-70-35-25","8487-001-01",1,11,2,1,1,2,,"MBEGU BORA",1,4,1,0,,,4,1,44000,16,2,2,,1,,1,2,,5,6,,,1080,420000,1,
"57-70-35-25","8487-001-01",2,11,1,,,2,,"MBEGU BORA",1,3,1,0,,,3,1,33000,16,2,2,,1,,2,2,,5,6,,,1620,630000,1,
"24-66-81-38","8487-001-05",1,11,2,2,1,1,2,"MBEGU BORA SEED CO",1,4,1,0,,,4,1,22000,16,1,1,2,1,,0.5,2,,2,2,,,684,180000,1,
"24-66-81-38","8487-001-05",1,26,2,1,1,1,2,"MBEGU BORA",1,4,3,0,,,4,3,20000,16,1,1,2,1,,0.25,1,5,2,2,,,240,240000,1,
"24-66-81-38","8487-001-05",1,33,2,1,1,1,2,"MBEGU YA ASILI",2,1.5,1,1.5,1,2,0,,,,,1,2,1,,0.25,2,,3,4,,,70,105000,1,
"24-66-81-38","8487-001-05",1,50,2,2,1,1,2,"MBEGU BORA",1,10,1,0,,,10,1,7000,16,1,1,2,1,,0.5,2,,6,6,,,98,107800,1,2
"24-66-81-38","8487-001-05",2,11,1,,,1,2,"MBEGU BORA DK",1,2.5,1,0,,,2.5,1,23000,16,1,1,7,1,,1,1,2,3,3,,,114,30000,1,
"24-66-81-38","8487-001-05",2,43,1,,,1,2,"MBEGU YA ASILI",2,3,1,3,1,2,0,,,,,1,7,1,,1,1,2,4,4,,,16,20000,1,
"24-66-81-38","8487-001-05",3,11,2,3,1,1,2,"MBEGU BORA SEED CO",1,1.5,1,0,,,1.5,1,16500,16,1,2,,1,,0.75,2,,2,2,,,228,60000,1,
"24-66-81-38","8487-001-05",3,31,2,1,1,1,2,"MBEGU YA ASILI",2,1,1,0,,,1,1,2200,16,1,2,,1,,0.25,2,,1,1,,,20,20000,1,
"02-08-79-27","8487-001-13",1,11,1,,,2,,"TUMBILI",1,6,1,0,,,6,1,33000,9,1,2,,1,,1,2,,4,4,,,540,210000,1,2
"71-16-15-44","8488-001-01",1,11,1,,,2,,"MBEGU BORA",1,3,1,0,,,3,1,33000,9,1,2,,1,,2,1,7,4,5,,,1620,630000,2,
"46-76-91-04","8489-001-02",2,11,2,2,1,2,,"TUMBILI",1,8,1,0,,,8,1,48000,16,3,2,,1,,1,2,,4,4,,,480,168000,1,2
"46-76-91-04","8489-001-02",2,22,2,1,1,2,,"MWANAMOGA",2,2,5,2,5,2,0,,,,,2,,1,,0.5,2,,6,8,,,360,90000,1,2
"46-76-91-04","8489-001-02",2,87,2,1,1,2,,"KARIJEI",1,50,5,0,,,50,5,16000,16,3,2,,1,,0.25,2,,3,3,,,2650,1650000,1,2
"61-07-71-06","8490-001-01",1,11,1,,,2,,"TUMBILI",1,15,1,0,,,15,1,76000,9,1,2,,1,,2,2,,4,4,,,756,294000,1,
"61-07-71-06","8490-001-01",2,11,1,,,1,2,"TUMBILI",1,4,1,0,,,4,1,22000,9,1,2,,1,,1,2,,3,4,,,72,28000,1,
"61-07-71-06","8490-001-01",2,50,1,,,1,2,"PAMBA",1,9,1,0,,,9,1,7000,9,1,2,,1,,1,2,,6,6,,,20,19000,1,
"67-77-05-68","8490-001-07",1,11,1,,,2,,"TUMBILI",1,2,1,0,,,2,1,11000,9,1,2,,1,,0.2,1,1,4,4,,,145,56000,1,2
"67-77-05-68","8490-001-07",2,11,1,,,1,2,"TUMBILI",1,4,1,0,,,4,1,22000,9,1,2,,1,,1,2,,4,4,,,864,336000,1,2
"67-77-05-68","8490-001-07",2,43,2,2,4,1,2,"NYEUPE",2,2,1,0,,,2,1,2000,2,1,2,,1,,0.5,2,,5,5,,,144,60000,1,2
"43-16-93-38","8491-001-01",5,22,1,,,2,,"MBEGU ZA ASILI",2,2,5,2,5,2,0,,,,,2,,1,,1,2,,4,7,,,1500,300000,1,2
"43-16-93-38","8491-001-01",6,11,1,,,2,,"MBEGU BORA",1,4,1,0,,,4,1,22000,16,3,1,8,1,,0.5,1,1,3,3,,,432,168000,1,2
"43-16-93-38","8491-001-01",7,12,1,,,2,,"MBEGU ZA ASILI",2,2,1,2,1,2,0,,,,,2,,1,,0.5,2,,5,5,,,540,210000,1,2
"25-13-85-26","8492-001-01",2,50,1,,,2,,"MBEGU BORA",1,8,1,0,,,8,1,16000,16,3,1,7,1,,2,2,,7,7,,,400,400000,2,
"20-95-20-08","8492-001-05",1,11,1,,,1,2,"PUNDAMILIA",1,2,1,0,,,2,1,11000,16,4,2,,1,,0.5,2,,3,4,,,108,42000,1,
"20-95-20-08","8492-001-05",1,31,1,,,1,2,"NJANO",2,1,1,0,,,1,1,0,3,1,2,,1,,0.5,2,,2,3,,,10,8000,1,2
"20-95-20-08","8492-001-05",2,11,1,,,1,2,"PUNDAMILIA",1,4,1,0,,,4,1,22000,16,4,2,,1,,1,2,,3,4,,,216,84000,1,2
"20-95-20-08","8492-001-05",2,32,1,,,1,2,"KUNDE",2,1,1,0,,,1,1,0,1,1,2,,1,,1,2,,2,2,,,15,12000,1,2
"57-30-46-03","8493-001-01",2,11,1,,,1,2,"MBEGU BORA",1,8,1,0,,,8,1,88000,9,3,2,,1,,1.5,2,,4,4,,,648,288000,1,2
"57-30-46-03","8493-001-01",2,43,1,,,1,2,"MBEGU YA KIENYEJI",2,15,1,15,1,2,0,,,,,2,,1,,1.5,2,,6,6,,,150,60000,1,2
"57-30-46-03","8493-001-01",3,11,2,2,1,2,,"MBEGU YA ASILI",2,1,2,1,2,2,0,,,,,2,,1,,0.5,2,,4,4,,,756,336000,1,2
"57-30-46-03","8493-001-01",3,12,2,1,1,2,,"MBEGU YA KIENYEJI",2,1,2,1,2,2,0,,,,,2,,1,,0.2,2,,7,7,,,90,24000,1,2
"57-30-46-03","8493-001-01",3,41,2,1,1,2,,"MBEGU YAKIENYEJI",2,10,1,10,1,2,0,,,,,2,,1,,0.2,2,,4,4,,,90,30000,1,2
"32-24-12-22","8506-001-01",2,11,1,,,2,,"MBEGU YA SEEDCO",1,25,1,0,,,50,1,287500,9,3,2,,1,,8,2,,3,3,,,9000,4500000,1,2
"32-24-12-22","8506-001-01",3,50,1,,,2,,"MBEGU YA PAMBA",2,60,1,0,,,60,1,35000,9,3,2,,1,,8,2,,5,6,,,3026,2280000,1,2
"63-86-47-13","8509-001-01",1,12,2,2,1,2,,"MBEGU ZA KAWAIDA",1,6,1,6,1,2,0,,,,,1,7,1,,1,2,,5,5,,,1000,360000,1,4
"63-86-47-13","8509-001-01",3,11,1,,,1,2,"MBEGU ZA TUMBILI",1,6,1,0,,,6,1,34500,16,1,1,7,2,5,,,,,,,,,,,
"63-86-47-13","8509-001-01",3,12,1,,,1,2,"MBEGU ZA KAWAIDA",2,6,1,6,1,2,0,,,,,2,,1,,1,2,,5,5,,,200,25000,1,4
"63-86-47-13","8509-001-01",4,11,1,,,1,2,"MBEGU ZA KAWAIDA",1,6,1,0,,,6,1,69000,16,1,2,,1,,1,2,,5,5,,,400,120000,1,4
"63-86-47-13","8509-001-01",5,11,1,,,1,2,"MBEGU ZA TUMBILI",1,12,1,0,,,12,1,138000,16,3,2,,1,,4,2,,3,3,,,700,210000,1,4
"63-86-47-13","8509-001-01",5,41,1,,,1,1,"MBEGU ZA KAWAIDA",2,2,1,2,1,2,0,,,,,1,1,1,,4,2,,4,4,,,200,240000,1,
"63-86-47-13","8509-001-01",6,12,1,,,2,,"MBEGU YA SUPER URAMBO",2,20,1,20,1,2,0,,,,,2,,1,,1,2,,5,5,,,500,210000,1,
"03-16-05-28","8509-001-02",1,11,1,,,2,,"SIDCO",1,3,1,0,,,3,1,18000,16,2,2,,1,,0.5,2,,12,1,,,240,144000,1,
"27-00-87-67","8509-001-05",1,11,1,,,1,2,"MBEGU ZA TUMBILI",2,2,1,0,,,2,1,23000,4,3,2,,1,,1,2,,3,3,,,700,210000,1,
"39-40-33-72","8511-001-02",1,11,1,,,1,2,"SEEDCO",1,12,1,0,,,12,1,66000,16,1,2,,1,,3,2,,5,6,,,2268,210000,1,2
"39-40-33-72","8511-001-02",1,33,2,1,4,1,2,"CHOROKO",2,2,1,2,1,2,0,,,,,2,,1,,1,2,,5,5,,,40,40000,1,2
"39-40-33-72","8511-001-02",2,11,1,,,2,,"SEEDCO",1,16,1,0,,,16,1,88000,16,1,2,,1,,4,2,,5,5,,,3024,840000,1,2
"57-16-67-66","8511-001-04",2,35,1,,,2,,"KIJIVU",2,30,1,30,1,2,0,,,,,1,2,1,,1.8,2,,7,7,,,450,540000,2,3
"23-56-01-83","8512-001-01",1,11,2,3,1,1,2,"TUMBILI",1,6,1,0,,,6,1,33000,9,1,1,3,1,,2,1,4,6,7,,,864,320000,1,2
"23-56-01-83","8512-001-01",1,50,2,1,1,1,1,"PAMBA",1,15,1,0,,,15,1,6000,7,1,1,3,1,,0.5,1,4,6,7,,,60,54000,1,2
"23-56-01-83","8512-001-01",4,11,2,2,1,1,2,"TUMBILI",1,18,1,0,,,18,1,112500,9,1,2,,1,,1.5,2,,3,3,,,540,200000,1,2
"23-56-01-83","8512-001-01",4,22,2,1,1,1,2,"VIAZI VITAMU",2,60,1,0,,,0,,,,,2,,1,,0.5,2,,6,6,,,2400,600000,1,2
"23-56-01-83","8512-001-01",4,31,2,1,1,1,2,"MAHARAGE",2,3,1,3,1,2,0,,,,,1,7,1,,0.3,1,2,2,2,,,72,80000,1,2
"06-99-12-26","8524-001-01",2,11,1,,,2,,"SEED CO",1,5,1,0,,,5,1,36000,9,1,2,,1,,1,2,,3,4,,,630,252000,6,7
"06-99-12-26","8524-001-01",2,43,2,1,4,2,,"MBEGU NDOGO",2,1.5,1,0,,,1.5,1,2500,9,1,1,3,1,,0.5,2,,2,3,,,21,60000,6,7
"38-71-06-87","8527-001-01",3,11,1,,,2,,"MBEGU YA TUMBILI",1,6,1,0,,,6,1,34500,16,1,1,7,1,,1,2,,4,4,,,200,60000,1,4
"70-41-03-84","8528-001-01",1,22,1,,,2,,"TEKE LA PUNDA",3,1,5,1,5,3,0,,,,,2,,1,,0.75,2,,6,7,,,600,72000,1,2
"65-17-43-26","8528-001-04",1,11,1,,,2,,"MBEGU ZA PUNDA",1,3,1,0,,,3,1,34500,4,2,1,3,1,,1,2,,3,3,,,400,120000,1,4
"65-17-43-26","8528-001-04",3,11,1,,,1,2,"MBEGU ZA PUNDA",1,6,1,0,,,6,1,69000,4,2,1,3,1,,1,2,,3,3,,,400,120000,1,4
"65-17-43-26","8528-001-04",3,43,1,,,1,2,"MBEGU ZA KAWAIDA",2,20,1,20,1,2,0,,,,,2,,1,,1,2,,4,4,,,200,60000,4,
"82-85-96-81","8531-001-01",1,22,2,1,1,2,,"ITEGE",2,100,1,100,1,2,0,,,,,2,,1,,0.25,2,,3,8,,,500,250000,1,2
"82-85-96-81","8531-001-01",1,41,2,2,1,1,2,"UK",1,2,1,0,,,2,1,12,16,2,1,1,1,,0.25,2,,7,6,,,300,420000,1,
"49-65-33-45","8543-001-02",2,11,1,,,2,,"KIENYEJI",2,20,1,0,,,20,1,15000,5,1,1,7,1,,1,1,2,6,6,,,120,60000,2,
"91-56-31-00","8543-001-03",1,12,2,2,3,2,,"KIENYEJI",2,15,1,15,1,2,0,,,,,2,,1,,1,2,,6,6,,,1560,390000,1,2
"18-90-19-37","8544-001-01",1,41,1,,,2,,"ASILI",2,24,1,0,,,24,1,20000,4,1,2,,1,,4,2,,6,7,,,600,500000,4,
"30-76-94-73","8545-001-01",1,12,1,,,2,,"BAYENGE",2,16,1,16,1,2,0,,,,,1,7,1,,1,1,2,6,7,,,640,250000,1,
"28-36-36-90","8546-001-01",1,13,1,,,2,,"JITAPANDWANONI",2,36,1,36,1,2,0,,,,,2,,1,,6,2,,7,7,,,628,720000,1,2
"42-27-91-98","8547-001-01",1,12,1,,,2,,"MBEGU YA ASILI YA MPUNGA",2,15,1,15,1,2,0,,,,,1,3,1,,2,1,4,5,5,,,1350,675000,1,2
"42-27-91-98","8547-001-01",2,12,2,2,1,1,2,"MBEGU YA ASILI YA MPUNGA",2,25,1,25,1,2,0,,,,,2,,1,,7,2,,6,6,,,2700,1350000,1,2
"42-27-91-98","8547-001-01",2,22,2,3,1,1,2,"MBEGU YA ASILI YA VIAZI VITAMU",2,45,1,45,1,2,0,,,,,1,3,1,,3,1,4,8,8,,,600,300000,1,2
"42-27-91-98","8547-001-01",2,35,1,,,1,2,"MBEGU YA ASILI YA DENGU",2,18,1,18,1,2,0,,,,,2,,1,,1,2,,7,7,,,540,600000,1,2
"94-72-76-29","8547-001-03",1,50,1,,,2,,"MBEGU YA ASILI YA PAMBA",2,40,1,0,,,40,1,68000,6,1,2,,1,,4,2,,6,6,,,500,4000000,1,
"25-30-45-90","8548-001-01",1,50,1,,,2,,"YA KISASA",1,5,1,0,,,5,1,45000,9,2,2,,1,,3,2,,6,6,,,300,300000,1,
"11-32-28-92","8549-001-01",2,11,2,2,1,1,2,"ASILI",2,120,1,120,1,2,0,,,,,2,,1,,10,2,,6,7,,,7200,2100000,1,
"11-32-28-92","8549-001-01",2,35,2,2,1,1,2,"ASILI",2,200,1,0,,,200,1,800000,4,3,2,,1,,10,2,,8,9,,,7500,9750000,1,
"11-32-28-92","8549-001-01",4,11,2,2,1,2,,"ASILI",2,100,1,100,1,2,0,,,,,2,,1,,10,2,,6,7,,,7800,2275000,1,
"26-23-47-70","8549-001-06",1,11,1,,,2,,"TUMBILI",1,2,1,0,,,2,1,24000,9,1,2,,1,,0.5,2,,5,5,,,144,88000,1,
"26-23-47-70","8549-001-06",2,50,1,,,2,,"YA KISASA",1,2,1,0,,,2,1,18000,9,1,2,,1,,1.5,2,,6,6,,,178,147740,1,
"48-17-80-36","8550-001-01",1,50,1,,,2,,"MBEGU BORA",1,27,1,0,,,27,1,40000,9,5,1,3,1,,6,2,,6,6,,,1353,1700,1,2
"48-17-80-36","8550-001-01",2,12,1,,,2,,"MBEGU ZA KIENYEJI",2,24,1,24,1,2,0,,,,,1,1,1,,1,2,,3,4,,,720,42000,1,2
"48-17-80-36","8550-001-01",3,12,1,,,2,,"MBEGU ZA KIENYEJI",2,40,1,40,1,2,0,,,,,1,1,1,,2,2,,4,4,,,4860,42000,1,2
"04-99-32-54","8562-001-01",1,11,1,,,2,,"TUMBILI",1,6,1,0,,,6,1,33000,9,3,2,,1,,2,2,,4,4,,,540,200000,1,
"04-99-32-54","8562-001-01",2,11,1,,,2,,"TUMBILI",1,4,1,0,,,4,1,22000,9,2,2,,1,,1,2,,4,4,,,432,240000,1,2
"04-99-32-54","8562-001-01",3,50,1,,,2,,"PAMBA",1,60,1,0,,,60,1,60000,6,1,2,,1,,2,2,,6,7,,,180,180000,1,2
"12-78-14-36","8563-001-01",1,50,2,2,4,2,,"PAMBA",1,20,1,0,,,20,1,12400,6,1,2,,1,,3,2,,4,7,,,400,440000,1,
"12-78-14-36","8563-001-01",2,50,1,,,2,,"PAMBA",1,10,1,0,,,10,1,6200,6,1,2,,1,,2,2,,4,7,,,250,275000,1,
"12-78-14-36","8563-001-01",3,12,1,,,2,,"MPUNGA",2,1,5,1,5,2,0,,,,,1,1,1,,1,2,,4,5,,,280,280000,1,
"12-78-14-36","8563-001-01",4,13,1,,,2,,"MTAMA",2,3,5,3,5,2,0,,,,,2,,1,,7,2,,4,5,,,4000,2400000,1,
"12-78-14-36","8563-001-01",5,50,1,,,2,,"PAMBA",2,40,1,0,,,40,1,24800,6,1,2,,1,,7,2,,5,7,,,800,880000,1,
"12-78-14-36","8563-001-01",6,50,1,,,2,,"PAMBA",1,10,1,0,,,10,1,6200,6,1,2,,1,,2,2,,4,6,,,200,220000,1,
"20-52-90-34","8563-001-03",1,11,2,1,1,1,1,"TUMBILI",1,30,1,0,,,30,1,142500,16,1,2,,1,,5,2,,7,8,,,1000,1200000,1,2
"20-52-90-34","8563-001-03",1,13,2,1,1,1,2,"MTAMA",2,10,1,10,1,2,0,,,,,1,3,1,,1.5,1,4,6,7,,,400,360000,1,2
"20-52-90-34","8563-001-03",1,22,2,1,1,1,2,"SERENA",2,25,1,25,1,2,0,,,,,2,,1,,2,2,,5,8,,,800,320000,1,2
"20-52-90-34","8563-001-03",1,33,2,1,1,1,2,"CHOROKO",2,10,1,0,,,10,1,15000,16,1,1,3,1,,7,1,4,4,5,,,520,864000,1,2
"20-52-90-34","8563-001-03",1,50,2,2,1,1,2,"ASA",2,280,1,0,,,280,1,70000,9,1,1,7,1,,12,1,2,6,8,,,870,870000,1,2
"20-52-90-34","8563-001-03",2,12,1,,,2,,"MPUNGA",2,3,2,3,2,2,0,,,,,1,7,1,,1.5,1,2,6,7,,,2310,1056000,1,2
"20-52-90-34","8563-001-03",4,11,2,2,1,1,2,"TUMBILI",1,2,1,0,,,2,1,12000,16,1,2,,1,,0.5,2,,6,8,,,300,270000,1,2
"20-52-90-34","8563-001-03",4,87,2,3,1,1,2,"DIO",1,25,5,0,,,25,5,7000,16,1,1,3,1,,0.7,1,4,7,8,,,255,135000,1,2
"20-52-90-34","8563-001-03",6,14,1,,,2,,"KANYAGIO",2,0.5,2,0.5,1,2,0,,,,,1,1,1,,1.5,1,5,6,8,,,240,180000,1,2
"43-27-31-92","8564-001-01",1,11,2,3,1,1,2,"SEEDCO",1,3,1,3,1,1,0,,,,,2,,1,,6,2,,5,5,,,840,420000,1,2
"43-27-31-92","8564-001-01",1,12,2,1,1,1,2,"MBEGU YA MANYOYA",2,10,1,10,1,2,0,,,,,2,,1,,0.5,2,,4,5,,,290,144000,1,2
"43-27-31-92","8564-001-01",1,13,2,1,1,1,2,"SELEMAN",2,10,1,10,1,2,0,,,,,2,,1,,2,2,,6,6,,,756,378000,1,2
"43-27-31-92","8564-001-01",1,22,2,1,1,1,2,"WIYAWE NA ZUGI NA TERA, RUKWA, MBIRUKA, ZAMBARAU",2,20,1,20,1,2,0,,,,,2,,1,,1,2,,5,8,,,1296,648000,1,2
"43-27-31-92","8564-001-01",1,43,2,1,1,1,2,"DARK",2,20,1,20,1,2,0,,,,,2,,1,,2.5,2,,4,5,,,680,472500,1,2
"43-27-31-92","8564-001-01",1,50,2,2,1,1,2,"MBEGU ZA MANYOYA",2,36,1,0,,,36,1,140000,6,1,2,,1,,4,2,,5,6,,,500,415000,1,2
"43-27-31-92","8564-001-01",2,11,2,1,1,1,2,"SEEDCO",1,1,1,1,1,1,0,,,,,2,,1,,0.5,2,,5,5,,,240,120000,1,2
"43-27-31-92","8564-001-01",2,33,2,1,1,1,2,"MBEGU ZA KIENYEJI",2,1,1,1,1,2,0,,,,,2,,1,,0.5,2,,4,5,,,180,270000,1,2
"43-27-31-92","8564-001-01",2,41,2,1,1,1,2,"MBEGU ZA KIENYEJI",2,1,1,1,1,2,0,,,,,2,,1,,0.5,2,,4,4,,,432,180000,1,2
